t,Y,X,W,U
0,0.0,0.0,0.0,0.0
1,-0.246361785693669,-0.7908395984337612,-0.0134013144922729,0.6747956326847505
2,-0.5998547115903259,1.9007842485298965,1.8848012337848894,0.6362497789615236
3,1.7504245587663383,3.550458441960996,0.9172320768324458,1.2122788038282557
4,2.6652809557402968,3.2621800331605275,0.6370794590043791,1.05092604955924
5,2.3320732200288488,2.352875263569398,0.10933909231502581,0.33143447889886446
6,2.484818077258227,1.4334920199500376,-3.15568153912413,0.6953725515268074
7,1.0796773393640926,-2.5481541751382712,-1.109932130080904,0.23660335181412168
8,-1.2462307271866266,-1.8701038241078696,1.2755430200421234,0.396130419821624
9,-0.5972458914308035,-0.38434744544687627,1.7028371020299493,0.9019701756809626
10,0.7317981975454675,2.874107363487569,0.6045203257956091,1.0886158573574787
11,2.6304649804863427,2.7577081068100697,2.3051582652066798,1.0451454853788515
12,4.018877214162265,3.0574360664326026,2.084974889362658,0.308814192024908
13,2.313632260511471,3.5967408632961075,1.6083508113246074,0.22795188907359418
14,2.2301603633230673,2.2846131129852374,2.187810158241726,-0.18982233649448849
15,1.9944101181288953,2.1803065350707636,0.6598690827249071,0.5186385136582341
16,1.4500899151452484,2.6259080905707943,-1.1032614850581086,0.697636660587067
17,1.3942505628954243,-1.4038114243309625,-0.20407486696878113,0.9885898211591134
18,0.22969882570495864,-0.9550304539239752,0.9603360149046014,1.344669981885736
19,0.9072826479627023,1.8664396279813946,1.4421985337159176,1.2889169921554653
20,2.861885381078665,2.1786917953133225,-1.6535878897771508,0.8118822272262949
21,1.0917657321643215,-0.04491550165601011,-0.926224012847325,0.6070456882643562
22,0.3805213123282843,0.045473592999742074,-1.1054158951620812,0.44185933038660063
23,-0.4022861059225525,-0.19771961445684505,-0.9401599436689028,0.016295903789212862
24,-0.36479952852785114,-1.040983945064194,-0.13862038936891885,0.0792622720617991
25,-1.2200801543762667,-1.9602838356755206,0.04926581168220924,-0.3449157986706086
26,-2.840755547051465,0.6087925145726159,-1.1634635389768773,-0.21535406688541248
27,-0.8439266310237369,-0.905666093661003,-0.4989322654988422,-0.3085464062540033
28,-2.1788900967929026,-2.018638747066158,0.8152111743327732,-0.2522174995414207
29,-2.431435047285403,-0.6747361001628455,1.9174866020245243,0.9965987577831675
30,0.1040430792695407,1.1764271552635632,0.592308983773782,0.5860413927649717
31,1.5826455101569146,3.0409830411769834,0.5900014738947256,0.9047282868268014
32,3.7086830149350263,1.3892230068654983,-0.19461862459505314,0.13901347913496687
33,0.5148574458171393,0.7414341236902582,-1.2051998732623819,0.3514397511113941
34,0.06822207256681245,-0.8686241413363406,-0.5821763340985445,0.7086267314632657
35,-0.5585609683562233,-0.15981134606643677,-1.7860689254504294,0.69985322180047
36,-0.6726720653750295,-1.2237698654821614,-0.7639230880256028,0.52842650610061
37,-1.5111376924321176,-1.803514608002891,-1.5835628626917988,0.6841458661605673
38,-0.6235804602257304,-1.8579496203350507,-2.04922451365299,1.0912252491952161
39,-0.2846928793947986,-4.12519209130477,-0.7514912341760347,2.1079970437752404
40,-2.3620982799856534,-0.6458165829020954,-2.2942024008443647,1.0990047666430711
41,-1.4555358667477285,-1.8415462669126326,-1.2933338837865174,1.0710610231062394
42,-1.2170879989406227,-1.436476143684458,0.1476618476730468,1.511039795114277
43,-1.735892350824866,0.6169367915979515,-0.16546195363249439,1.6004757305230242
44,1.5208748683966649,0.3041406684415131,0.6330171163555712,2.0468662681322796
45,1.5667075178951393,0.6474192925846526,0.756657369038529,2.2752187367652317
46,1.5167315966720898,1.3763156447635816,0.8240304431161305,1.8785388535424106
47,2.5020860345817786,1.6076265792536568,1.8546468307106283,1.548555247552811
48,2.4144713411964265,0.12591030007394322,1.5958014775194753,0.6562968384028641
49,1.2275885536009787,1.1690889731097243,0.8639386762189076,0.198676512157188
50,0.2514177953105048,1.4992975900441359,0.1250162759859465,-0.1596063412684457
51,-0.12058517025040505,1.1087783414971988,-0.09233638465243375,0.6904823091637549
52,0.15775298535866566,1.0191778231659767,0.798702611012894,1.0105203110704783
53,-0.7989548297829324,1.3703492692459072,-0.6757670329811178,0.3943327691968671
54,0.9072514161318467,0.6765967287238241,0.17820570282969356,0.40264885274599566
55,-0.29451006033832905,0.35024817699951183,-1.0023515046378686,0.3370700123599372
56,0.7234582407569401,1.548260073199836,-0.9328022121157413,0.10501827298080574
57,2.668517307223981,-0.8998618426217423,0.5379774361389116,-0.27542165610746705
