t,Y,X,C
0,0.0,0.0,0.0
1,-0.3188986809773735,-1.23390873278405,0.6781783200788559
2,0.6718771098901781,-0.38787426893246046,-0.1786223893047561
3,-0.889903852828571,-2.3065739915775403,-1.0158465567082018
4,-0.4644614545762349,-0.4930599920421962,-2.6013461451462856
5,-0.7781627340896335,-1.9029896094823306,-0.58918470510157
6,-1.438517559106532,-0.17689601660425347,-0.33685352248489486
7,0.3691231419729738,0.1527105741661152,0.003619231455891214
8,-0.15226643326708267,-1.169562057296861,-0.7814233376320787
9,-1.338472248265425,1.4195430118213164,0.7576440267067135
10,1.082526464143028,-0.05587420704448631,1.3977869937020446
11,-1.2579023233846538,-0.32196911844780063,0.7168483147335366
12,0.3928891008718073,-0.23805025289347026,-0.12575446906216037
13,-0.6346967195258573,0.3372846978908635,-0.4321440654958763
14,0.7915597468674929,-1.1633629881249188,-1.057911981722175
15,-1.0143822818135393,0.016559329711918647,-0.6081830397927639
16,-0.0996870773775562,-0.11588101180426842,-0.9810775435762056
17,0.06885051036112744,-0.625904618109827,-0.0031040056036811814
18,0.5239038249733763,-1.251463391340567,-0.3613309780209524
19,-0.1739248089091594,-0.4334964842342799,-0.5707556507519297
20,-1.3361034435235901,-0.6436427852593345,1.1947996137508337
21,-2.558531039736984,-1.759823776434408,-0.008839754301555147
22,-3.0709926528857876,-0.23821050056444698,-1.5732197405263977
23,-1.1471381364097468,-1.655728452551251,-0.5777166519083907
24,-0.3091885868600146,-1.064488975899438,-2.4244985025544077
25,-0.004170169825873149,-2.1892004267566136,-1.190320465706924
26,-0.2798932724719858,-1.5066282579154247,0.2675278624684876
27,-2.113080906797354,-0.8275970372044017,0.23063174823520577
28,-1.418136472673636,-0.5601301476901659,0.14765412323732985
29,-1.2036113555208139,-0.5885349986731565,-1.962016878307156
30,-1.6540719972959659,-1.6651842878050191,-0.621906441425505
31,-0.25630529893430243,0.233037481942864,0.023148702391308562
32,-0.9450905122970878,0.4945025928125568,-1.1581085369397157
33,-0.6757091584438841,0.18775248153365748,1.2183056250823738
34,-0.04197898196932581,1.8226829492777004,-0.4930328256908013
35,2.641041149376601,-0.22448801788512635,-1.9751100571316298
36,1.7584897289422066,-0.45859783767579726,-2.9961238041896427
37,1.4075710312706655,-1.9136899934709524,-1.771703375192726
38,0.8160913131576968,-2.1690851169828265,-0.7251507749685385
39,-1.941604493102468,0.3309305824324418,0.005883445953519473
40,-1.7953078185367608,-0.7964101323259211,-0.33382991064337764
41,-0.33544571735324913,2.064249266745766,-1.0129729684218882
42,1.5462445428756202,2.553505008551637,0.2349808009549088
43,2.921381855529325,-1.3389874520899068,-0.7565969059888356
44,1.663644641219331,0.17640157339991458,-1.6637983495731337
45,2.0580600797436785,-1.49205188759602,0.40303665774933306
46,-0.5495344719841968,0.24745408954348702,0.41939350279244964
47,-0.5787524283400659,0.39798209098329956,0.7229259970664511
48,1.1119063072285666,-2.1627389295986843,1.0595963028843733
49,-0.7351030690922127,-0.1467268972617295,0.0639606727313069
50,0.5535254103002966,1.2714420035355425,-0.4944861823627362
51,1.5656243049858318,0.40558764455524066,0.34388997364800417
52,-0.335812499738263,2.1232381986580573,-0.4108172396889061
53,2.0627031375211087,-0.2723616514658034,0.08953034763132603
54,1.4760581261977883,1.8365185311546137,-0.035741344349300826
55,1.1175041347398664,0.5033148233933455,-1.2157163224509109
56,1.6636932256612331,-1.6658452254856173,0.23696097546226835
57,0.9820327057133953,0.13082564448535577,-1.147185364524943
58,1.371498107448311,1.2810823787641472,-0.4553477741851937
59,2.096196175325038,0.37956933662552367,-0.20622398541628212
60,1.0067782274048087,0.25109768878516536,1.1428768260441604
61,0.8632473294915879,0.6361569222029888,-0.43389912787698404
62,3.9553459537172646,-2.173006114429299,-0.8035361782897621
63,-1.3830856833977792,1.0577632119589415,-0.5824282517806861
64,0.11624182580901665,1.9877439501491114,-0.16860988758532447
65,2.042837071045564,2.0274286457591675,0.7672912111865638
66,0.8568916512034789,1.3462591681906235,0.7714733064033961
67,0.25090923791897823,0.8143919317963144,0.48774456605198946
68,-0.3759025979836679,0.12416140799219988,1.3209845294844935
69,-0.31712626360830387,2.150379162284849,2.888654260402001
70,-1.2087862278680657,2.6273424861487973,0.3776675146353654
71,1.0855075162150296,-0.21817748910941392,0.22085392213195054
72,-1.1533341145415021,-0.4397523479176142,0.8921522492649108
73,-1.2476141401131475,0.5807131997205925,0.6210340054753277
74,0.4996591772166944,-0.12558702857253978,1.8072581703361918
75,-0.0760662023347432,1.3906883121748195,0.7501824875899159
76,0.9769337189745078,2.7379935360813707,-0.5638941867655043
77,3.110941966101605,2.6028676204993966,0.5321742178230107
78,2.2489356653957002,1.6974356709845084,-2.453595129280113
79,2.467120625032544,-1.3589029786826545,-1.947915874759897
80,-0.7667134199107972,-0.1991581355759825,1.1973300841557017
81,-0.5198935793955519,-0.7986483313404431,0.7446416395675219
82,-1.3028428942120074,-0.4242722207515436,0.8045492188529201
83,-2.5089840825899428,-0.4831544161320924,-0.46887654656916733
84,-0.7235841569888424,-0.5539980999504603,-0.3045127881219792
85,1.7513856096497828,0.045693556314975126,-0.3249065148413933
86,-1.0819868968724826,0.973477043736928,1.663392525144713
87,0.12840823890838152,1.281372376354525,-0.012046827533529814
88,-0.7359244200640993,-1.2555269493418357,-2.7689917427855018
89,1.2381006613885082,-0.8490679616222395,-1.2547439215305287
90,1.8143041192254548,0.059484273017589295,0.7971694566238058
91,1.248219765830772,1.189257181664329,-0.21036388105791903
92,2.7488951292415047,-0.3906872207414275,-1.949747722609868
93,0.642670492606191,-1.0558973153821036,-2.2426704810646783
94,-0.7382136269141161,-1.646647345443407,-0.912032648279113
95,-2.551742444272417,0.02564080332720231,-1.1094782183186704
96,-0.2168191933252402,-2.296853128614696,-0.623309837069416
97,-0.7985734050102493,-1.4028450376388588,-2.7315024726685007
98,-0.02307124468729793,-0.15261108194355955,-2.1592645201343106
99,0.28507723708232396,-1.3772098052706385,-0.5072924593920944
100,0.7942095920238029,0.7515620769843652,-0.5690358330314669
101,-0.35604781404004027,0.8238033362630286,-1.3654637772986387
102,0.16261458386167338,-2.191770600784721,0.2326513965651592
103,-0.8547100344295453,-1.4334204237885162,1.1265693259831093
104,-3.5645960467911992,1.9574996263303988,0.21053645106913116
105,-0.49904074632196516,-1.0453950504145928,-0.6155110171029402
106,-0.8895002984473233,-1.1695074238154364,0.9087551925875637
107,-0.7846457320755187,0.11759118617249906,-0.004675347970775845
108,0.5462203710580769,0.2961531483755228,-0.16616755656356355
109,1.5827600165309024,1.6709594507251777,1.7012665802197402
110,1.6699020357957557,0.19686854661418096,1.2076201788429937
111,-0.8213513173483578,0.6692630426706293,0.22915161983152693
112,-0.1048820165129683,1.056918705572128,-1.8389220215406266
113,0.9102156950047811,-0.7349277354283864,-1.0679467386170547
114,0.722659510091137,-1.5571926340382372,-0.7273584764623303
115,-0.18597543378777803,-1.2260850510142192,-1.0602565344272876
116,-1.1500079715967424,-2.0148495948477136,0.2893931235270978
117,-3.6107046773047258,-0.5076734723191458,-1.117777778529837
118,-0.6152169119114489,0.4841691134566084,-2.2535430595192105
119,-0.5717261885720111,-1.2805501457157598,-2.140290387471611
120,-1.578249724923328,-0.5743480583580728,-1.3385858909509252
121,-0.22789766226334846,-2.7412674711729537,-2.333091209014241
122,-1.2991398447150884,-3.6350215437239104,-2.608525220767726
123,-3.156305124259247,-0.8915563341001478,-2.4432284434253106
124,-0.6111222903326208,-1.43088906116418,-1.5571224395951808
125,-0.47556810966809693,-0.6327807293944268,-1.7044411237617183
126,1.6443937952486851,-2.375440108864978,-0.1162082206298286
127,-0.8111570679677285,-1.7296979099624121,-2.3580076642375185
128,-1.591622375050879,-0.29433584596703244,-1.0942093540684958
129,-0.6991891575315353,-0.5855003431235015,-1.339241837866338
130,0.0852080486012673,-0.0841617371608383,-0.4303871534887581
131,0.8825083883993532,-0.18690125628891113,1.6252023894112453
132,-0.49481434862936596,1.7540300669699502,0.8119143963300295
133,0.9350338699248354,0.27884302068101563,0.5902500045602839
134,1.6482953215449474,-2.0049221205636902,1.096117617917549
135,-1.5858276482146885,-1.1413009736700048,-0.7631277200025907
136,-3.003614020548321,-0.11141586800217762,0.11048312788268266
137,2.0113745716200038,0.2589326153031959,0.7886450744013073
138,0.02179808248549875,0.1093889273582469,0.244624175314275
139,-0.4675496869295046,1.2991048194271644,0.7080450663733351
140,1.0780626979270556,0.04898676814684444,0.4617408803889811
141,0.2157945382809589,-0.9882196912548438,-0.5775280923453177
142,0.24425198690591865,0.33273987198415866,-1.7523575722822664
143,0.9208001116571662,-1.3149937307739887,-0.16147010167433695
144,-0.16584466278333676,-0.23952683320900728,1.5927373016232942
145,-1.487062584531711,-0.9107296275359058,0.07882136061586753
146,-3.392362724791363,-1.7567316670407398,0.32562102697731127
147,-1.8160646143469827,-1.0753741590427501,-1.1078278536823394
148,-1.9490815774959878,1.4450992320871185,-1.2236490285431554
149,-0.45076949237858144,0.4048343454942596,-1.3176951871930698
150,0.7699949364001951,-0.699023365869753,-2.0171278370934624
151,0.3149844329249546,-1.4414681456130816,-1.3711855273407805
152,-0.20615960836162445,-0.7569917890740373,0.08340453284265437
