t,Y,X,W
0,0.0,0.0,0.0
1,-1.2918199630905112,0.2733879791764068,-1.8965794382974497
2,0.2604775106354124,-2.5221606822512013,-0.9914651036252656
3,-1.6270875504730977,-0.955164839403988,-0.06827456287922484
4,-1.46932279490581,-2.275692439329701,0.8056682268694335
5,-1.3690421960121433,-0.6409775867964471,-0.08182992164392949
6,-0.3107866649354194,1.8422260837853623,-1.5990576858424603
7,2.0188205609796657,-1.6228735952698263,-0.11054117265517027
8,-0.3975134928555951,-2.4987976581696763,-0.5007801803978955
9,-2.6980666637921615,-2.5052245993160307,1.568105941801674
10,-2.232166298196213,0.5516886863300207,-0.20022133131404263
11,0.9422772328562725,0.22322459711351367,1.8856128973985973
12,0.7355026549308216,2.6492177690308343,-0.04378662614539808
13,1.3251233636326918,1.4321780330627407,1.9362845720411113
14,2.420008977028321,1.432545531138122,1.4109647488302075
15,0.8672964661739447,2.947325433241995,1.8636137438027016
16,1.9112508935433075,2.4638144052601083,1.7662504171116469
17,0.3305565618664903,3.392405702145819,2.2288555364105553
18,2.4901817856265214,4.981621339166788,1.7549353490253083
19,4.394884797532958,4.6428667111218385,1.9911931722890088
20,4.142110795773156,5.5113577897268655,0.15088589381801687
21,4.6362080789703155,1.8310094212450594,0.10302551004066769
22,1.379525711993907,0.6369825064302169,-1.0825601207018865
23,1.1680335348700788,-0.2166794811142997,-0.6099943077896746
24,-0.7997460716099807,-1.8636616218282294,-0.036004300344455065
25,-1.1118931091052064,0.3781967556501167,-0.015665099620825695
26,0.10201781704384358,1.307218091946838,1.1767176312277692
27,0.6429748944062929,1.9515886219583074,1.6538578373807318
28,1.775044125967067,3.0371638399703027,1.7345195032735452
29,2.709729059278057,2.9114375357078943,2.116636423150444
30,2.3264420904523675,2.18855047811794,2.869788902360117
31,0.5546726652319494,2.911335670771537,1.048881405676659
32,3.606807046246735,2.1501562726163352,0.37240118609973166
33,4.164459262878955,1.6061126078460575,0.38776652865953953
34,2.1231602760188157,1.0454854077975324,-0.6270778966574557
35,0.8180617329008368,0.68471764450452,-0.7750023596085527
36,1.3388667939028152,-1.0984699599148986,-1.9166665290248737
37,-1.2877692615955119,-2.3573061807686644,-2.266312809766993
38,-0.9641957095680745,-2.399580168194567,0.07919462514158981
39,0.14756360931849266,0.2838633902520654,-0.13346713495070203
40,1.2187470581110336,-1.0567067745063403,-1.9220121895519173
41,0.2672223017229406,-1.4503003171999307,-0.848202555291508
42,-2.468008209377468,-0.3624720547004988,-0.8431073035674421
43,-0.795375945622015,-0.6282288062791823,-2.402932970492186
44,-1.240623848902878,-1.647740799246124,-2.176897702515857
45,0.5734961661464988,-2.5609632865809044,-1.570370948312865
46,-1.1796637897081659,-2.050037436104075,-0.6913851851585098
47,-1.713070547566509,-1.6762467990319079,-0.9897696509762722
48,-0.7407034964547642,-2.8181938972202794,0.5556991290558337
49,-1.0448656303596706,0.4935121173355075,0.1233171900437729
50,0.6353970423824374,0.6557675039528187,2.4438933261245284
51,-0.0029676723792384507,1.910396217315434,2.470663566007109
52,1.5704214342407004,4.206252558830535,3.011191706306386
53,3.668313087002792,4.230455178049773,3.1483333040435504
54,3.2087930199645,5.163267145251243,0.7087204504106208
55,4.853508818953018,1.5266588323026182,1.7515464806594057
56,1.371268380360697,1.648038054218278,3.7511118968569996
57,1.558653400625964,4.625822185964176,4.055015490354114
58,4.454999381610119,6.914905370884109,2.8500415987634105
59,5.91575191089607,7.439190267045941,0.7301066659141243
60,5.8053592803979,5.9181325470456585,1.6338601496616068
61,6.144693707103127,6.354282338484101,0.5709012697393556
62,7.014869854014957,3.3950660467488714,0.667045946528719
63,4.433180530597005,0.8740474274100374,1.374144017541663
64,0.9882104158478873,-0.5174904962211819,2.0461701450269283
65,0.13055205667385317,1.750480630222897,0.46834960237427714
66,1.3540380977109292,1.0572765017611554,1.3056011671577916
67,4.021742466936899,3.181162685719494,1.368312042717457
68,4.078755483085089,2.765672283414681,0.6049675237619517
69,2.5737977259470783,3.501320339614792,0.10887958304927542
70,4.3488287085853585,0.5052721286861115,0.5139015188205481
71,1.21338757709891,2.5510543420249747,2.0795281336714004
72,2.1100258195002684,2.9339519906801015,0.9267850615631665
73,4.0351667386430865,3.5771846835306818,1.5261326181610255
74,4.42747096468781,3.905466823562917,0.1479055666322231
75,3.920890617887792,1.2135264385049227,-0.38123704260066327
76,1.0114790383346093,1.2567374832357934,-0.21068050698148733
77,-1.435687434535535,0.09716992311856504,-0.1956429802810949
78,0.45137409185181915,1.1966179825589767,-0.20830075566858203
79,0.44732769711380616,1.3353357030382966,-0.8336921590773294
80,2.6208345537412994,0.8657447381520041,-1.0841194156477434
81,2.4891044140823326,-0.37654537179143044,-1.0347735886389575
82,-0.5977445069264271,-0.959929399505401,0.07165653895149482
83,-1.9146746286844338,-0.253219939969727,0.425731825431497
84,-0.9570586337364615,-2.1331600853219874,1.0619120122753125
85,-1.429113789009821,0.8993159854823749,1.8105189234673023
86,1.2377800737704763,1.859118376083933,1.0484679114666968
87,0.42066317900159156,2.1158517470062175,0.005010277247186723
88,-0.627227814649266,0.0627453479453276,-0.7057842568499217
89,-0.6596083337297548,-0.36966601414998707,1.2256509945614422
90,-0.9988999766273983,0.33222059510417057,1.6441763393449702
91,0.11224805218799737,3.29809776526345,2.5359994169729783
92,3.6298359444866195,2.3347212148421903,2.714335051665464
93,2.1211949146875293,4.877934669774088,1.5258425587069173
94,5.079281718251057,3.171257981262106,1.4662194831890585
95,3.6814556581513744,3.7223849400001,1.0459683238905255
96,4.277169705852475,2.9087370961148515,2.870317256230636
97,4.00637383546411,3.1105653606529033,2.3366163482429396
98,3.174224693443864,1.709585135808433,3.031000390427308
99,0.3204972613413972,4.150027924797906,1.9901002496787934
100,2.0489177119429653,2.105149875628375,2.5589273829883394
101,1.729919494477915,2.7712620027169854,1.8502834086881252
102,1.0920912983520632,4.493846798832946,0.5498659144859058
103,2.3356946211708562,4.354074212222972,1.7067293316626637
104,2.975826728847374,3.9389048117646235,0.39003108834962186
105,2.094120241668664,0.5860063390842905,0.02109321844486936
106,1.1197634802975873,-0.0015579724343721957,0.8519675293123143
107,0.16469881870815828,0.3290495923650873,0.9774721961057702
108,-3.2073202673117533,-0.4842903440693046,0.24563146269968789
109,-0.8214880807814828,1.1174546765589135,0.2678384181764706
110,-0.590211138005039,0.7712586130085408,1.5512006050940264
111,0.07643831625626257,1.9617011288155402,0.29397879583879316
112,2.4695455868481044,1.0409454939078258,-2.301091832678914
113,1.068029684499335,-2.7721900470891674,-0.2707865990023548
114,-2.553796779662072,-2.833590434494883,-0.6175963783070765
115,-3.52153623758261,-2.9213277530031063,-0.6229409250077915
116,-2.847143069891307,-0.8113112380869127,0.4513113697900207
117,-0.43917225159690954,0.21057825686131415,-0.12140767339603498
118,0.8547536092030271,0.5518909366603395,-0.248183651939119
119,0.3414568315024194,0.7747200982948503,1.029188790358271
120,3.0143354405489426,2.082473361706999,1.3077449238446457
121,2.0912703009908573,3.9316943386328265,0.7756474251880305
122,5.127510739524829,3.665081719707343,-0.3194903157998675
123,3.665147987697159,1.9335491818983916,-1.1089244374363325
124,3.5018250400847037,0.12897261409345168,0.2951454900375349
125,2.237289173469718,1.7149356267705136,0.7904011709396759
126,0.9391524460344145,-0.19705194711914098,-0.44066970489147067
127,0.23635535451441003,1.1953975518761355,0.019781972352525712
128,0.9356581895936464,0.31359564879304364,-2.057599511839778
129,1.5080042392441277,-0.656459945700549,-0.5437364155873752
130,-0.5691756279322515,-0.6519139120140977,-0.019108180031433164
131,-1.322587286740276,0.0179105743010487,-0.7213434309665947
132,2.8190798902072043,-0.6712961857797543,0.7095672806424979
133,0.9561406766702296,-3.2494344787150444,0.8164698065580824
134,-0.1068570585580022,-1.4621468950176713,0.16831224534234251
135,-0.3376024044064278,-1.03221252470463,-0.23190235909335513
136,-0.04700133506249282,-1.7408372522075553,-0.42570770417620085
137,-0.31144267047033225,-2.9764848233441468,0.5723312685354447
138,-1.4135618372432766,-0.21713674339791822,0.9666233594413032
139,0.08414195731436916,0.1479494043502203,0.13911934854694596
140,0.707210383366106,0.9009999539132789,-1.1372327133332818
141,3.269736426001308,1.5245338442362129,-0.9105587844954938
142,1.9437763681459241,-0.42038790092849865,-0.1838506137204144
143,1.8255924384713298,0.21841706451881535,-0.9392217242189651
144,1.3279714946428713,0.9823752424094148,-1.3553933412686678
145,1.6332475028941587,-0.27714283715305815,-0.9974150101496777
146,2.0000557774583396,-0.5855667100270868,-0.3051815390236876
147,0.29190615552476495,-2.172843513440305,0.4377850518716283
148,-2.761263615310977,1.1436423163771692,1.3212807926523413
149,1.5301173996688915,1.6476148125171,-1.0521621757932311
150,1.706676140297697,-1.3579446697247266,0.37342022932471186
151,-0.43980778118380365,0.2585385510359721,0.5708612387517136
152,0.822484981627903,-0.16798702517564595,-0.22784070362659042
153,-0.5591531425425376,-0.7765618741957875,0.6633902676705979
154,0.19601425490001056,-0.8825178095050805,-1.659193401041122
155,-0.8161848165352464,-1.0731708799381758,-2.8835632297859677
156,1.2264929443323251,-2.245720796561864,0.20791249295459835
157,-2.7141427816018,-1.6082806606055717,-1.2284639309395633
158,-1.7221182044270613,-1.8168811367120052,-0.5518627510478187
159,-1.9883459358888764,0.11805033112313934,-1.4777423049778382
160,-1.6238250415778257,-1.0213185609639894,-1.399565968532912
161,-2.0107323738613347,-2.0722644226060623,-1.915789647077056
162,-1.7742467907396622,-1.09150734523195,-0.1844895116383063
163,-2.9382024317993922,-1.3873131755541788,-2.1783857101196453
164,-1.7419076568523386,-2.43918986717741,-1.378245192128371
165,-1.2864776171124186,-3.456313705046666,-1.9061544279733416
166,-3.8638166272845638,-4.129070371130723,-2.2679317641568613
167,-4.591293750829522,-4.473151162784364,-0.6176622626670368
168,-5.572943171180422,-2.166526449333692,-1.3556675746759763
169,-3.1135943687210537,-1.0610953105849095,-0.9936816130523509
170,-1.6520700621004534,-1.763488196052207,-0.18940281748180426
171,-2.380795508311334,-0.19808007747489376,-0.09713933707179731
172,-1.3693228399627948,-0.20500674770606608,0.5337005191447545
173,-0.5783864908734128,0.8788215505855281,1.322498391078384
174,0.7104337038402677,0.6879374397522108,0.9934264495446029
175,-0.8855415675691439,1.2606833288926618,0.2200489310920311
176,0.5145768905673759,0.9903978261967712,0.017648454839684052
177,0.3852243077752634,0.9551220005930785,-0.46132080806486336
178,-0.7002433477678487,2.8101295388181873,0.6438295972158095
179,2.0314246430933696,2.5062968368474063,-0.37106480632309946
180,3.049710059681248,2.8185864781562167,0.07338054456306634
181,3.4751534488846665,3.1385995410918133,0.6518020951990121
182,2.590181000804302,1.0903556601087994,-0.36573817590907026
183,2.9974695628581,1.2449787876832992,-1.811624915441315
184,2.917209359444503,0.8220798161940449,-0.29198516708507205
185,0.9651930922697833,-0.8940822277675793,-0.12584151341463834
186,-0.6885090094496035,-1.1912134192823864,-0.22231493012372955
187,-0.06904013320565627,2.800126672540985,-0.19824258251532614
188,0.9564402512197333,1.0643876676788426,0.010893626731812586
189,1.4561143053353245,-0.23722083446714648,0.34824708414719624
190,1.3976674739779233,0.13405168717781363,0.05965125021354614
191,0.14362119401295226,-0.7518195370325528,-0.6417614373666854
192,-0.5983546144895775,-0.7938443039008032,0.07071682021441933
193,-0.9547830239031618,-0.2494157712463358,0.7008733837843818
194,0.48915806210505597,-0.07794412611734303,-0.2690777833904007
195,0.3878643500034679,0.8826642010970353,-2.133495778915072
196,-1.0022731004223218,0.01733595517842801,-0.283878694515179
197,-2.5538698028865277,0.14703468357512617,0.6560005051132667
198,-1.663141985541237,-0.5513660140992561,1.1271780335461248
199,-1.2463281048771573,0.05731159879609776,0.19281532606853197
200,-1.5068256133437985,-1.289956901274532,1.2434914525625786
201,-0.4495445826091736,0.7614251961340504,1.1591589014133725
202,0.17528432491490947,0.6682288139740911,0.35127514136760085
203,1.1693042519738261,-0.019531386837122078,-0.5567409408524948
204,0.7302253527850943,-1.4024901843330166,1.3053454618940794
205,-1.9350465274684274,0.5073569609311959,0.9299875849051797
206,1.7893853377093978,1.1059960116576717,0.5212928657171609
207,2.308184319502735,-0.40682477542248485,-0.6585073503499979
208,-0.2583851134475043,0.6977955872135284,0.33448630328843215
209,-0.2827482975798481,0.9658254877999874,-0.030532727848790214
210,-0.10416756788458681,-0.7593783406313848,1.7042062877478457
211,-0.0001881731422567201,1.9480939975489087,1.1745067568412944
212,0.8481800080584432,1.1522952650887501,1.1938379052335486
213,1.2887522077084017,3.4515694580738057,-0.13194423380243658
214,4.679376509370545,3.2363572846906443,-1.3013448914174672
215,3.5583584616579795,1.5388306217891101,-1.7339527893412447
216,1.3519143930921254,1.7449232603562672,-1.5749499233821083
217,2.0624457364968802,-1.0756508653950965,-2.290472968791163
218,0.02131159314004294,-1.9258457016993367,-2.4996409400445554
219,-1.991316178248486,-2.86000429985754,-2.8513278424558433
220,-3.794592137512927,-4.2418397528503204,-1.337594738663362
221,-3.4679435308617403,-4.035153168763585,-0.03677521970020303
222,-3.698584905205511,-0.6479549786405401,-0.8468867871580358
223,-1.7913487124895697,-1.2148182233799587,0.9297550055651969
224,-1.2317744584131658,-0.7579687296251082,0.9449637967412855
225,-0.1933910877337076,0.04794127134342496,0.5974697060827934
226,-0.6155377318192804,3.8835087067896135,0.5990293283803507
227,3.641607444497688,2.7889642506469055,2.0770252910512963
228,2.125198745143771,2.6617345219695085,1.9028964866766178
229,2.471264680829713,2.987158546363421,2.2384240767250745
230,2.8867625367681837,4.639429011851163,4.342768194951052
231,4.589021017641188,5.79529861651839,2.347140372447719
232,5.901470138346136,4.445213471828638,1.1853843593280093
233,4.454120527296916,2.98228723963014,1.1590574762730483
