t,Y,X,W,U
0,0.0,0.0,0.0,0.0
1,0.7440014957333354,0.09838169586882753,-1.0217334473047863,0.6913040709989932
2,0.12305997436874472,-1.7900258182149678,0.5469241899445257,0.6724701358135253
3,-0.6224261411213611,1.1738458679604717,-0.0012582447653409767,-0.22170700877402072
4,0.044762915152714244,-1.325737413848381,-0.6448206335522239,-0.11728389536892762
5,-1.0188248051153936,-0.6816538020631661,-1.4698920290681685,-0.03930669039176897
6,0.23771175181654913,-1.6972562657158834,0.003410155750809163,-0.3254477175573245
7,-2.5527448611251695,-1.7364492006755097,-0.290251088238478,-1.0792820817406032
8,1.0530864542332483,-2.2697588940990663,-0.6660004247277509,-0.8985358332352767
9,-1.3969832872774535,-1.3358143344211935,-0.6260421172507821,-1.676944029288207
10,-2.2267159018617955,0.7252914396295767,0.7502350708504764,-1.4255427110593375
11,-2.205597230491168,1.0830115246656145,1.8437493599569066,-1.148489710250396
12,-0.1054098294061222,3.12323242776743,3.176979878565713,0.30056114743449647
13,1.8029703861185047,2.4634959912732897,2.511900693446984,0.7878980122493923
14,2.0242216494432816,3.392512891965112,1.5570254928990306,1.075537766866856
15,4.277377495114152,3.947922582528476,0.46628527683867177,1.1116662969925653
16,3.8241966983967126,2.6970186080971157,1.9234565305693163,0.7726154074790618
17,3.703362893971593,4.115166789311491,1.1093532255469698,0.4765238245035102
18,4.150030366802867,4.025793559107115,0.2192744262872739,0.1082975708579022
19,5.5721798528605815,2.8514241526031188,-0.7591803239721011,0.4946815771237064
20,3.9616376249513987,0.6644391950010208,-0.3235124418135499,1.0949024530704852
21,0.045310368206525675,-0.2703797082038143,-0.049522221624771656,0.7177884200591987
22,-1.7224725560268626,-1.7869048320996206,-0.6349701131979998,0.5303296122757402
23,-0.3071350025382361,-0.9225066828435267,0.6977691826716979,0.787875264944159
24,1.4689095441065299,1.0181344817638847,2.5096713906849812,1.358642834204408
25,0.14047566479056184,3.748970068680691,0.8774950188445334,1.8512310367904141
26,5.5291245777029125,4.631036999584987,1.3411689865754557,2.5818985072418665
27,4.744179805286758,4.5629508155856495,0.8726441739402605,2.428563528729267
28,4.476759957593026,2.3602995600667143,0.27354084829672964,2.33569050334221
29,2.175219016452656,3.5421472776826803,-2.057909928280519,2.504645314650885
30,2.8644138405753092,-0.04471951884796044,-2.7505503756046483,1.6471697469100173
31,0.00523784446420561,-3.727449567963215,-1.8176578435786468,1.7393167103838068
32,-1.0095513522078632,-2.064750983801412,1.0431040297870053,1.4632383448830981
33,-2.828747981084925,-0.01794279391211484,0.5310586202135266,1.6386181987595656
34,-1.0250730050338848,0.9007587955117506,1.191237255414052,1.2973372607208358
35,0.5804181966335247,2.4105594926987317,-0.12716310841114997,1.0793667794427666
36,3.1219935169149475,3.0573060393248985,-0.19261352582278354,0.5680361866030594
37,3.326874632945309,-0.09164450241397959,-0.8865622833204136,1.068453826409593
38,-0.06493283081122714,-0.7484864509608304,0.6609238672381669,1.2224893329323478
