t,Y,X,C
0,0.0,0.0,0.0
1,-0.4884162064963625,0.06755000147457856,-0.6220993166194774
2,0.4143126206273352,-0.23415168391580105,-0.29300479470815094
3,-0.5751467204290854,-0.5604884562547539,1.07666947288674
4,-0.8607658882764347,-0.10185559490763108,0.32210506225838226
5,-0.011780400040876382,0.2333656062901137,-0.9083807194056238
6,0.6786390759006902,-1.1715933398081084,-1.3437635377651493
7,-1.1560146283924657,-0.33450477706994863,0.9711929894523549
8,-0.4586923589204244,-0.11896693008489367,0.2323059320941454
9,-0.203454473617374,1.5928216951729819,-1.044241504928431
10,0.1780564969496905,-2.2562733609777705,-0.928834190854557
11,0.4654855364629493,-1.072314588256069,-0.25902733790989835
12,-0.32693268477005455,-1.1382292600528354,0.1316856687041623
13,-2.727130525580167,-0.09701585797924708,1.9420419119752632
14,-2.3634971127597444,0.2954105180223264,0.9738278492483539
15,-0.30422646843308393,-0.47038241660934954,-0.9613490244640578
16,-1.3936428645165744,-0.2923234587153284,0.9320506256548524
17,-1.613065141512277,1.2449852414080222,0.8462398786662717
18,-1.2462314354143127,1.2416509652234007,0.8077458321357537
19,0.9921674323662628,1.9365327811859046,-0.19438299501118889
20,1.2014033068661045,0.6526690843552068,-1.152263665336675
21,4.14029823406474,0.6246473890359181,0.8894113832266547
22,1.2953621760817404,-0.2159430106179877,-0.9840694158289364
23,0.3588656897047267,-1.1724295717435433,-1.2105673278755318
24,-0.27332032866611405,-0.3252243199182805,-1.873207506124611
25,-0.12396635968746222,-2.2611077120317655,0.31977014978804075
26,-1.764317648201839,-1.6768924482876624,0.5141427972848075
27,-0.8754237005836396,-0.003596706852538767,-0.39978900009614216
28,-1.934874465218293,-1.1309669875553063,0.4733166346629174
29,-2.613015210266882,1.2903203457082981,2.228494532751179
30,-0.19997795197230372,2.3021029159589275,0.37436122343706735
31,3.2897959427455215,-0.4197066411439295,-0.6689115797280233
32,0.06478307302400921,0.17316707772508128,-0.001385146034964313
33,0.29212792344525595,-0.5580601170420301,0.24180419709421527
34,1.515983433198885,-0.2538337125861475,-0.9908043161431361
35,-0.15924852527597289,-0.7471598053080155,-1.232850192792227
36,-1.4067777197122648,-1.224689410247851,-0.7589695452858599
37,-1.5241030048058146,-0.9448918426958618,0.4087321795733133
38,-0.299572635520688,-1.0218643116328927,-1.2419409225336773
39,0.643823368843838,-3.03865947121884,-0.07310126233021785
40,-1.1099499728651314,-0.7657220108505642,0.46391225115439655
41,-0.31513752629915703,0.007350170968729523,2.3372464513605227
42,-1.0239435287931404,0.20497622275364835,-0.9948720543376797
43,2.1828446759791573,0.061091921305760744,-0.9383603980224415
44,0.6700666292928008,-1.0071891796085102,-0.95738224655774
45,-0.4844239157261201,0.4898007590067206,0.9632651650661209
46,0.4997976074953743,-0.047894963548763325,-0.6027357089546654
47,1.7704838900083992,0.6052867602262878,-0.9152873904405396
48,1.8355226774772575,0.8882903608677297,-0.28407918513630004
49,1.9074705818908395,1.8893925833997178,0.460658854570721
50,2.165607503691781,-0.3953635312574084,0.7843028692141852
51,-0.794628925864881,0.26099706303622505,-0.827591965411175
52,0.3140230850967105,1.5167178396937047,1.4988003558643586
53,1.4436859454600288,-0.7053417233654262,0.20344018460646907
54,-1.632311304753749,-0.9150984921023619,0.5836079776568999
55,1.0420283305622273,-0.978693271455958,1.3440322533465419
56,-2.1110337838858384,-0.0884478595711094,0.45084253298444277
57,-2.112098054855601,0.9844806854962953,0.833188291596717
58,-1.1652212582162376,0.19870933363642218,-1.0392228161671708
59,-0.0240463392404254,0.38632690756095034,-0.7452855323049316
60,0.46674868602937436,0.3087545491377083,-0.9940794769031875
61,0.19956588014964527,-1.7792647121214937,-2.1779123615573557
62,1.06559677490992,-1.177117732176109,-2.016865054067395
63,-0.614698061305105,-1.3519380965057783,-2.2784491609807365
64,0.7114712432814145,-0.6358620186034558,-0.3880196470878695
65,0.5265179137918335,0.35778760368682133,-1.0932430439209142
66,0.8221714602801967,-0.8581703655395668,-2.277255089938869
67,-1.0078286701584827,-2.0739972215537152,-1.5944551301586205
68,-3.885497766299078,-0.6471667277416654,-1.3296104167514378
69,-1.048182984749312,1.0886072536222673,1.8884980383806214
70,0.6747757408811315,0.9458865988709161,2.9982437247985967
71,0.6692728122404783,1.6837589418032899,1.9720196016256173
72,1.179856591762801,0.024344550268758702,0.3496587924964857
73,-0.5267515989961282,2.9017153882232978,2.6069783498079695
74,0.7295933962899332,2.2594779805028047,1.8556465588377062
75,-0.5956381251260872,0.3919447402963039,-0.6987103620522557
76,1.4479674698742557,0.029923025495633304,-0.008164924118092276
77,0.9642563341797671,1.4413041265004132,-1.8286782264866868
78,2.7649299389633475,0.6120326456971346,0.2058098299815878
79,-0.19185543839139907,0.5937879496406286,0.5431452514006779
80,0.5418369655951842,0.07231886339912086,-0.9164212644530613
81,0.8166737025403582,-2.0206691964805255,-1.22532646090401
82,-1.2507648389137775,-2.04336130083204,-3.0989268036740802
83,0.36305833058138925,-1.6532621791611997,-0.051548072057435945
84,-0.459729306931295,0.045052796742990675,0.030587101315655958
85,-0.47440862499936565,0.1337684697160446,0.6988977808930911
86,-0.12495232629201382,0.6009096743876616,1.7843846387312468
87,-1.9199390437924393,1.5181423254770443,0.598234114772588
88,0.9058822006038574,-0.5094896490991647,-0.29095051392722526
89,-0.17272044598757036,-1.3750499920950867,-0.7293062818117361
90,-1.7511965276042294,-1.5297321417078769,-0.14973765708324982
91,-1.921649798736642,0.4836058556072972,-1.0341110973365375
92,-0.09820197512200501,-0.002835516218726075,-1.0427985657026104
93,1.4483914988334217,-0.08451774972021692,-0.3656187998175659
94,0.9984846215096042,-0.8743559367405608,-0.10676780334907343
95,0.1846125693182733,-0.8123223487594603,-0.7202826451440729
96,-0.3857540387863078,-0.5591469251734219,-1.6533354127218385
97,0.04700205303599139,-1.6803029483006937,-1.6464003299184555
98,-1.7026297140716276,-2.1731241845520786,-0.3310781227843752
99,-1.9883166612385992,-0.7526632447690016,1.2057399139424603
100,-1.7030873542746832,-0.2871676697030233,1.930170355636247
101,-3.3451361875370074,0.46427699991828053,0.8225059048737061
