t,Y,X,C
0,0.0,0.0,0.0
1,-1.3122809910185675,0.2580422082303645,0.10230513964028178
2,0.15903656642326086,-1.0845459362976695,0.38813586154825663
3,-1.1586087504870026,0.7094771624182998,1.3693439115714179
4,-0.949216263011941,-1.282147035082287,1.6458502827108197
5,-1.6264867347901073,-0.2002033259238411,1.56646668007133
6,-0.8158420817965873,2.590593372423147,0.5607094243220678
7,2.5185692756854556,-0.27373656746835806,-0.6824478962466232
8,0.737804051303792,-2.018819673927246,-0.033299841554705834
9,-2.293629743303086,-1.4492068365025743,-0.531939414481675
10,-1.5362276424434995,-0.20183831145332043,0.5080712168100696
11,0.22808213735295524,0.135252763274893,0.516097178136817
12,0.4161913597484589,1.2959387663315625,-0.435636044781038
13,0.5418349479810776,0.3328140028558561,0.006343635972537287
14,1.3574062514516156,-0.8560158858769067,0.7129866563879848
15,-1.416433504248586,1.0033816294814524,0.6053121101141558
16,0.03322750801566904,0.05795408244355915,-0.41938183187858585
17,-1.6334151903170313,0.5702255526223251,0.010699900545951768
18,0.07557372914608375,1.6026065451137115,0.36342164504888
19,1.3529493670205484,1.190555165589957,1.0423403630057706
20,0.5831020514230806,2.115804853189628,1.3474386404626664
21,1.2642340830718988,0.0603631599947938,-0.09979432869007276
22,-0.4712998519198684,-0.3624661430514935,-0.5576479534170026
23,0.12979711640708524,-0.07555042912239246,0.27112435590313133
24,-0.737563666384965,-0.9865930447599616,-1.5350039885423807
25,-0.07116713245700512,0.4682261976713744,-0.14377358214306168
26,0.6730279735203742,1.3710274632540933,-0.9257140376208347
27,1.4689272978627874,0.5868282359064045,-0.9772040664569341
28,1.2498918768074834,0.45830922591900713,0.8570174943749962
29,0.5316390289411965,0.44309950991827834,0.44972760879810575
30,0.08748534374210204,-0.6363268749685552,-0.03204257980210157
31,-1.9687503982163623,-0.7156340246290487,0.26218755529594234
32,0.3964548351112498,-0.26685872954139234,0.06336763268824275
33,1.8967086464887286,0.2623478244519024,-0.5878884413814125
34,0.9711458022368389,-0.19455788601085022,-0.10287551945909504
35,-0.6646748206609067,0.26733701906273266,2.075104522254612
36,-0.34613893283714625,-0.2859547224458404,2.1646934490895298
37,-2.2219898531690534,0.13937053119890896,1.736721803072946
38,-0.3522837429235255,0.9972444563801726,1.2993172879942343
39,1.8446241846408205,1.8544267905113376,1.5773794425755696
40,1.834542121719902,-0.30601515592484496,1.5705157973285075
41,0.15726408975440265,0.9594307666689816,0.08557388126651111
42,-1.0398048582413715,1.133133172540937,0.5584023044615175
43,0.2270232833195976,0.5988256427692211,0.3872793041666441
44,-0.7814446331785938,0.5123262567160031,1.948224264543233
45,1.2480094874035876,0.6403117523595219,0.9578585258759766
46,0.4055448138284069,0.6365327478101896,1.8264769132775496
47,-0.22239069344431356,0.6564272597088703,-0.05979869320438591
48,1.0331671575368895,-1.1957856952050507,0.27703345900359755
49,0.19261819547338666,1.1724118583751422,-0.5452206963602277
50,1.77417683100701,0.5454273297069737,-1.204511224356703
51,0.5145783666812702,-0.7274294091187046,0.06261599017462816
52,-0.10654079186834176,1.1994918526116305,-0.9455732065103744
53,1.7854586123462932,-0.18476920495306381,-0.7054535422395138
54,0.19804045051059663,0.3892479231619174,-1.1252561115408115
55,1.4175153029920828,-1.8566775476087956,-0.27923279938284074
56,-1.7365123757972745,-1.1479864345576563,0.1100789912348871
57,-0.6952649537057992,0.8550572673980078,-2.0987336929322207
58,2.3176903928879637,0.9534188065560294,-0.5579525488877031
59,1.8901622351460867,1.9986877287815277,-0.9441597257593792
60,1.5231934652467878,1.7225349137556003,1.4413084204630953
61,1.7929044784862773,2.9576877719037395,1.7490273145909798
62,3.1079871441052873,1.0256441813280042,2.0060678906393505
63,1.6204879952951179,-0.15210049638298773,-1.1489125748571956
64,-0.2126822648151776,-2.746160365142128,1.0643652500524667
65,-2.476649100895532,-0.1855833234563239,0.7057022592765461
66,-0.6632718434428511,0.10119546247211705,-0.8769113914034377
67,3.2274852541173256,1.2915889877268936,-0.19391325881180654
68,2.529011107239901,0.19870953334730052,1.1823473072074033
69,0.23618508240599706,2.2450945084120018,-0.8329054775993626
70,3.3457336647814646,-1.0900721916079004,0.5694079323245106
71,-0.4294409184731826,1.7538094302623928,0.04745696863258003
72,1.4542298663656292,0.592200928095084,-0.5025679326955063
73,2.608514074209945,1.4457200923292743,-0.6914604194345103
74,3.266344893446229,1.2512649025107978,-1.2010067642339153
75,2.4836616099330597,-0.8369228878910318,-0.5012710543934034
76,-0.5640225336878668,0.5638059078267323,-0.033575159184394854
77,-2.313086653434183,-0.3147176594242312,1.0206335277852536
78,-0.7432732675782214,1.3234972308171367,2.0035022736497172
79,-0.427531447619635,1.9100842542874943,0.9095847678951303
80,2.3467092489195194,1.4871819547317144,1.6196263943260059
81,2.4193758011716504,1.067328025255059,-0.14296658700589182
82,0.32988442912946736,0.15510430663430236,0.5570580144954179
83,-1.0648474306118518,0.46531261909683985,-0.7177271342339188
84,0.11200986103957877,-2.393921997420537,-0.9605014277204649
85,-1.3635011805713906,0.003169762542362786,0.032952493017382456
86,0.7428470117653295,0.07178882855068074,-0.6820101467578537
87,-0.7138390675685578,0.09912566131925521,0.08689047690124241
88,-1.9984174875179976,-0.722014648175793,-1.3504012917954193
89,-0.7882013017091762,-0.3216326629450719,-1.486236527409091
90,-0.39462109064636397,-1.0174517719632044,-0.3568419608394925
91,-0.8554079810994861,1.256887656866589,1.2618034136776122
92,1.8577534817469539,-0.383978480177702,-0.3548526012229464
93,-0.2949494280970166,1.1119494394242815,1.3331607324742762
94,1.436109940187515,0.20221574488008742,1.0681123175069274
95,-0.05599625352492352,0.9789831109105172,2.8522468498170364
96,0.40400456236413623,1.3097253375001168,1.4278333152433553
97,1.5532377696523805,0.1276309260127807,0.3757157677045308
98,0.2209824276430553,-1.7323720212369456,0.551206632981184
99,-3.029814291832464,0.5624356678253196,-0.709243772613049
100,-0.8991977592342759,-1.703727554632315,-0.29354545968284274
101,-1.62628016875887,-0.9705312294460617,-0.22888214141975244
102,-2.500409136555811,1.0400642757014558,1.1585415102447658
103,-1.3310751647738808,2.227394537575242,1.0359874055752223
104,0.6779441069258859,1.488250470402602,-0.5876905629057717
105,0.5069643870430243,-1.2870121519191855,-1.6175313000002203
106,0.24253018932769838,-1.0484873956711132,-1.8932960530474285
107,0.434362761000215,-0.8874942444844065,-3.1310726384535386
108,-2.166591987256978,-2.20861736813566,-3.958378152970524
109,-0.47645522059162304,-0.7998934842342704,-0.31013371030757053
110,-1.388010080778796,-0.019045414399409932,-0.9884597437667707
111,-0.2242587450649755,0.022095439956259122,0.6688630623936173
112,1.0901593297327712,0.27678063382799833,-0.31354606401222607
113,0.6460027330438013,-1.2939056987787316,-0.5755406873005762
114,-1.0149185089704982,-1.440344380662458,-2.0032940388979474
115,-1.5938686356780511,-2.103126910507614,0.040545817671493456
116,-1.8862955387500135,0.7017730253614968,-0.3502580503042032
117,0.839659235474572,0.21479967666096603,1.4288032052708355
118,0.7234510151793212,1.192541963516181,0.18058949528322688
119,0.5889818152909645,0.9475092657047811,1.375639951501782
120,2.381913085649744,1.342567008112252,2.2910872648302716
121,0.7980570873353795,3.0916731146783007,-0.08647839834975324
122,4.4483630061324675,1.8459263866547033,0.4032190192335851
123,2.385677559606369,1.1212717874963107,-0.7591774420689433
124,3.294973363803207,0.2903652630504903,-1.5797236601638427
125,3.009150231847686,1.017530228800974,-0.8233240749577855
126,0.951392311169815,-1.7129353685956719,0.30871128171062645
127,-1.3545994239066903,1.0547801151730414,1.5163186909198498
128,0.020911216576382896,0.5115031439811375,0.57981255379563
129,1.0261369969019358,0.9822030721149726,1.3263608818976187
130,-0.18119793950736962,0.664241704034799,1.352303049718034
131,-0.9518527680395054,0.88267040115102,0.8037977854843107
132,3.3001093761423834,0.44896075557970494,-0.44544914618660875
133,1.9703229944643037,-3.5584823354587996,-0.22590620319833876
134,-1.1368891817912523,-2.1948567186873835,3.32781281947214
