t,Y,X,Z,vol_X,regime
0,0.0,0.0,0.0,0.0,0
1,-1.0067737840685391,0.08984535112894167,-0.07568699129978747,0.0,0
2,-0.9337691944704892,-1.5615127169578715,0.05548536721848805,0.06353025704136109,0
3,-1.360170553480331,-3.062752540200779,-1.135760362251982,0.9285631930906344,1
4,-2.9625343863952978,-3.846261321976443,-1.8796864486003129,1.4929396397485222,1
5,-7.388933714878711,-3.7207417922131354,-2.7028775659296733,1.7729502152265864,1
6,-4.700479616209329,-3.512134690486341,-2.790015905077031,1.7920427671822716,1
7,-7.002549468207725,-2.998323650040652,-3.086757338348301,1.7307712058638454,1
8,-6.0076301788188085,-2.308836178881333,-2.689199650129674,1.6252147874445564,1
9,-3.309665081430953,-2.502157997022034,-2.0910172783325547,1.5202606114797985,1
10,-1.4444432762166066,-1.7469593562135832,-2.3131327215835173,1.4344157545861913,1
11,-1.4391621676704138,-0.6793301100041083,-1.7780455966514679,1.2055821550164212,1
12,-0.8538428219654215,-0.23720874410448156,-0.45176503119369804,1.0329625809406418,0
13,0.6378237839161388,0.5561802412999919,-0.5751199801710214,1.2434673769189573,0
14,2.1692396170692456,1.8828062751326424,0.3389818827649623,1.5402348130401111,0
15,4.318140749162848,0.7150758368551124,0.8020417039799904,1.8522407605209883,1
16,-0.22841997285312488,1.967696514649048,0.7757322733187122,1.7987956898214892,0
17,2.0538154471565826,0.29479360061476845,1.39903807578585,1.8112354870854883,1
18,0.2441553170938907,0.14228551913722945,1.2995058168369915,1.6007635009952774,0
19,1.2216566394269142,1.0563797661743979,0.5565098053567118,1.4204681240253478,0
20,0.6940621354489374,2.0396053514486523,0.8027143831292964,1.1288421426315682,1
21,2.976499438375445,2.126925196156812,1.364535254259826,0.9516178425341087,1
22,3.6561522509407793,2.1800626517326616,1.5537235629446584,0.8870602461885108,1
23,3.7965596639329444,2.7694691738863826,1.3149210754492018,0.8230137861367973,1
24,5.1840778858521155,2.034266334808216,1.2200898938434153,0.8962438245951819,1
25,2.2151805812349967,2.0606811190132195,0.8737929326589042,0.9043462136664536,1
26,3.745712941858655,0.8312429612396324,1.6388619828220945,0.8685803569194173,1
27,1.1346665733982075,-0.7448340652770278,0.9695320367612486,0.8987211549981537,0
28,0.25082979095432895,-2.5574584616504605,0.16405180807766573,1.098451461153971,0
29,-4.165265013821631,0.00014999225114142867,-1.3950402606288805,1.6491745571589618,1
30,0.6558515161929472,0.8471661924901738,-0.43415495031111134,1.6912329253630132,0
31,-0.7048268447177432,-0.05218458092074596,0.9522037056295553,1.6572840677624407,0
32,0.5735660628230815,-0.7730228306256248,0.4531586687822303,1.6290576524772273,0
33,-0.6748632465376537,-1.1685301223050675,-0.04021953503140236,1.6058669361987508,0
34,-1.257175146503077,-2.059707995463641,-0.7355748208565307,1.4465140085821475,1
35,-4.229532099820453,-2.3908452187617373,-1.0977288453148721,1.4004235571975145,1
36,-2.096591158258792,-2.1533709346761927,-1.3230349237878638,1.2436064818173034,1
37,-2.0446155508796133,-0.5106195759154788,-1.33711795953909,1.162290643508042,1
38,-0.7063001448979989,-0.067665736498989,-1.1441467054991317,1.1726741698597927,0
39,0.9087325778145333,-1.48822000107022,-0.5807337712612941,1.0856481376277598,0
40,-2.1597992034458935,0.1041200371276727,-1.1488476342934346,1.0604896299592217,1
41,-1.4224536878619798,0.9494654629551875,-0.3745920793463414,0.9369445626852836,0
42,-0.20907410447174946,0.8105015976529437,0.4240099788978582,1.096190954356327,0
43,0.5463201669839534,0.6007386976594107,0.3994036324013146,1.2315525909932137,0
44,0.8248856342969787,0.8263349992543925,0.3956991960684524,1.2976400727950916,0
45,-0.8227876910309275,0.6899391255753224,0.699355847511381,1.2624607238166028,0
46,0.2509773340865816,-0.1020542041372926,0.49018631869518514,1.0646014247256812,0
47,-0.8287731165475759,1.318767769465454,0.33948181730185767,0.7638328469266675,0
48,2.4413034919216043,1.7145604530650975,0.4519795794039748,0.7980217304074826,1
49,3.096812605081953,1.5398213117835384,0.41988657919747896,0.8851180846188201,1
50,2.580394778241411,0.3940017239410818,0.8376240974615338,0.5778640029204575,1
51,0.12838060483085628,-0.6377741676120023,0.510794885736303,0.5427611677187553,0
52,0.14012575765648005,0.33280481153857017,0.28745563176941297,0.721094817261924,0
53,1.009104573282277,0.488717320456421,0.4593828016617637,0.7298702287612737,0
54,0.7119524612748823,0.7514393691337827,1.2027368479790446,0.7318693121361257,0
55,0.7199456892887847,-0.2630064599971229,1.1551354345303186,0.7303199159258207,0
56,-0.9349363205448887,-0.1519041901788859,0.28731240508496103,0.7845463273435195,0
57,1.277112149537082,-0.9975597156315732,-0.1233451554089672,0.7893199902810186,0
58,-1.0857169950683963,-1.0269892125710764,-1.030909884496089,0.8736138296934639,0
59,-0.43219954345027056,-0.7596399209339255,-0.7785616349992572,0.8145166138906744,1
60,0.28079085885005856,0.4239626764773229,-0.8173599535595186,0.6536847565171898,0
61,-1.100322182360264,-0.2627279552539332,-0.20456009838870193,0.6567052386670826,0
62,0.6914147219076499,-1.023293939387383,-0.0486057077976787,0.6383636437776092,0
63,-1.190373398359881,-0.2863144950210743,-0.619563834699552,0.668558452196299,1
64,0.5010286465757738,0.3479596323449786,-0.5877489297177614,0.6117846671506005,0
65,-0.063783218482277,-0.8635195912861917,-0.21930907927918192,0.5393899994316503,0
66,-1.0739119241791286,-0.12464215915377808,-0.2847637544454308,0.5556331866640025,0
67,-0.028564398960763567,0.7822481369747041,-0.10987350740293597,0.5573769739988796,0
68,0.35168401597802035,0.2827094434131939,0.17928928314787113,0.6432353534966907,0
69,0.7717253835242555,0.33565964412821003,0.1518202572559562,0.6063587653015439,0
70,0.711638439599467,0.8356443754709757,0.4643988731033193,0.5821041764261172,0
