t,Y,X,C
0,0.0,0.0,0.0
1,-1.134398715094111,-0.3521658670710174,1.2178904370877544
2,-0.37382724290927816,1.353965988964295,0.45961485529788165
3,2.9267286014132976,1.384091230485072,1.0059522371511243
4,2.0340586816978985,0.76899431349358,-0.5657341747057749
5,1.940504843836568,-1.13131060630665,-1.7689074043599116
6,0.08888025113287099,-1.369650044451047,-1.084617224612013
7,-1.1551239855859452,0.6946019555307481,-1.0985628686299158
8,-0.13368869429790098,-0.8437793749058087,-0.5710625798416538
9,0.16496499135778153,-0.3639970978881787,0.18265804510167216
10,-0.108710436540155,-0.39898324096104276,0.42577464174300916
11,-0.42354363884761564,-0.6374473908185938,-0.10250854147897914
12,-0.9340927159043101,0.7151172841534924,-0.9902487317227106
13,1.305185608362127,0.5386474430692901,-1.6469766998217579
14,-0.29330934514278595,0.4769349078107682,-0.7522540847618218
15,1.5134522728805513,-2.1408419244695214,1.2669598950266905
16,-1.2014301768855384,-0.8586585788746197,0.7542777423842731
17,-1.4235223618643824,1.4815392510004541,-0.7397163221924274
18,2.363261256908351,0.08988239772953724,-0.6182700959126881
19,2.625467148565517,-0.34234806466063894,0.4229711329464127
20,0.8491008120138426,-1.3071028403042213,0.4467731306120091
21,-2.1539228422702354,-0.9458896368680529,-0.9838696827405207
22,-0.3065731907789757,-0.2535762723135955,-0.5790172495852093
23,0.24382782957884744,-0.1656050923486733,0.19777440208339753
24,-1.7414008599596897,1.8522405413593859,0.9568104818780558
25,1.275739826382282,1.1860238686505997,-1.426344531771786
26,0.7257381854189245,-0.19092544948416743,-1.268562472151885
27,1.4148486805493707,-2.007077739236981,-0.25508531407736257
28,-2.26946610942644,1.639616295073285,1.7788240934779953
29,0.4686831855281328,0.23714364287917766,2.2421608614157216
30,-0.3251369797728152,2.176353200603211,0.24427299218032195
31,1.7099846300084245,-0.4233833673659346,1.1147751831659172
32,-0.904404180984717,1.86309851588112,0.23227029290056245
33,0.3967767437770219,-0.06750650305343131,0.0149060757758398
34,-0.03501531290729108,-1.1918551566153959,-0.3228818395775492
35,-0.26745515916701124,-2.7097030195838636,0.11515401372625397
36,-2.6524444855910376,0.5353122021812178,1.7636297584177039
37,-1.785211244647734,2.024221499863932,0.07808101801747547
38,0.6854400173043079,1.5400050840076034,0.9058973811331392
39,0.6223191573353601,3.4577621155403433,0.6205832124787889
40,2.6759892542163612,2.334041251432125,1.186200934132928
41,1.3154621591300728,1.9692011316102056,1.5621370913420844
42,1.855256042561887,-0.3305353451821025,0.829738536995273
43,0.015781690347614202,0.6050866442229841,1.1720324920819618
44,1.3942488174450047,0.5777012051650086,1.9315461869864528
45,-0.8853041207606285,0.2967496059052853,0.04220793640336473
46,1.4445189462417394,0.5906525792149413,1.3270384191681104
47,1.633597380898259,1.5427465258405992,1.133929439515066
48,1.143453398552309,1.4736004463068144,2.2202660299392263
49,1.807819116843528,0.3092078166872594,-0.7330313187761979
50,0.39763182166930805,-0.24481776650674866,-0.47561332873431433
51,-0.8930978870437349,-1.9703148421602557,-0.7689984310198297
52,-1.2130873017268422,-1.8195583416677028,-1.1224416355889426
53,-0.8687614913390642,-2.4219886684599805,-2.602719150287732
54,-0.8979033287930468,-1.317066244507249,-1.8113193753272396
55,-0.24424721506656855,0.8334071318157446,-1.3609059048643972
56,-0.7050102063704413,-1.3661817751560055,-1.954791879714676
57,-1.2561258544964922,-1.9842632885300668,-2.0914650160086654
58,-2.4763994376555476,-2.3891997472533957,-0.4837601239077436
59,-2.949548235553593,-1.141236274110395,-0.45389400245212297
60,-1.4679466128500005,0.5578079884264886,0.7501525418264052
61,-0.40321586924063957,0.8858667798979045,2.5975019418630674
62,2.3939301880827997,4.4848956531891595,1.564035984456305
63,4.03740540090627,2.859191619716835,0.9053108625952906
64,2.752802284899804,1.1842203437918153,-1.0543493363230052
65,0.23816708240994644,0.051962940118222486,-2.668231263579607
66,0.5939978037303764,-1.4492381237050573,-1.8767581128040505
67,-0.22173463717292274,-1.7402228549138776,-1.8715514060463758
68,-1.9085042638815808,-2.786511764242988,-0.5023182807754832
69,-2.4145861207392967,-1.4704397872071433,0.6700374443398442
70,-1.8647027679442625,-0.6271805694797155,0.1459702522312339
71,-1.2921447625078286,0.023947916627583804,0.41221119559042985
72,-0.5873951770874182,-0.5597625782979049,-0.6572686097648219
73,-0.2769725575912157,0.04842690144522832,-0.08893736725870377
74,0.4615865534542737,-0.5557460246729564,-1.766868472768763
75,-0.19781732479078573,-1.7025186810898583,-0.7466992895486027
76,-2.6717258848914076,-0.6103005361467781,0.5415920251607302
77,-0.2271889755808113,-0.11328459123228704,-1.8891068339007129
78,1.422211992550396,2.232998964684219,-2.142181255885027
79,2.8555636929489183,-1.0988421996689854,-0.7731179079300206
80,0.9950757476549873,0.24553170635485067,-0.16176046850121917
81,-0.41529483620287055,-0.08976775793935667,0.16239535241025643
82,-0.7357974325954342,2.55076416897616,-1.0641009625221873
83,3.5120609075170854,1.0305503486977654,0.7584704745568697
84,1.5665680432922717,-0.23318333976661376,0.7637867916675714
85,-0.22012500481406627,0.6864200620200724,0.6032467035787298
86,2.1369676811279845,-1.554843628314249,1.130823260439061
87,-0.10905903188260258,-0.4364030675807086,1.2880079837718394
88,-1.6094472253608205,0.9903288960165868,1.3545291596767495
89,-0.08208930419652521,1.8632236358243914,0.6758478737248386
90,0.7530936368263654,1.1199245593649603,0.07880968219586493
91,-0.2275134245111856,-0.033497866201090076,-1.8164914510617463
92,0.27255542149919854,0.03430410151717711,-0.2768178114036962
93,-1.081222638485926,-1.3978544859353508,1.443674447211576
94,-1.6851811809500856,0.338260464540723,-0.521899289658458
95,-0.11281709770944931,0.36583432990914366,0.04442447025933177
96,0.7000120504353644,-0.251093409989812,-0.13522937635049503
97,-1.0701184540010051,-0.422186479194483,-0.9475771174453722
98,-0.9310554703408244,0.3864083558028477,-1.145103714667992
99,-0.20408957622565554,-0.058438172812343425,-2.4955552995657815
100,-1.6488033612155764,-0.8797526178537871,-0.8160419548715099
101,-0.6935845186134034,0.5338039408651286,-0.7250471519216676
102,-0.1704924371825618,1.532883431000862,0.00428589213868652
103,2.7959954268662868,1.4917384004381473,1.293723682692621
104,1.8538664354551506,0.22364185402123593,1.204049768979977
105,-0.1253459323398881,-0.015054238622492111,-0.3464082240709755
