t,Y,X,Z,vol_X,regime
0,0.0,0.0,0.0,0.0,0
1,0.5674798673337382,1.2747017232165552,-0.032702857629261124,0.0,0
2,1.6435515899689317,1.1279867008546165,0.12645797575710854,0.9013502324766037,1
3,2.5056114879104667,-0.6007054576576896,1.0237731265437633,0.697464906914415,1
4,-0.652317165895053,-0.29974352321435904,-0.29133619481289386,0.9030097589957686,0
5,-0.1776107131244758,-0.10869893384956412,-0.1129064810460903,0.8509651928992434,0
6,1.0775280222250783,-0.5817563142043503,-0.12479724191164132,0.7792391126475223,0
7,-1.190092736180041,-1.757828439301036,-0.46513051700637104,0.775029637546709,0
8,0.5320519637227403,-1.2958871901121962,-1.2056284361835836,0.9766015002774718,1
9,-1.3726667911353054,-2.5607878384110854,-0.8706844957775697,0.994294916965772,1
10,-4.3138165578709975,-1.9651639182880376,-0.7631488490656388,1.1887657052605107,1
11,-4.770780378551256,-1.3908927038851953,-1.0282225934743654,1.2607991864215702,1
12,-2.683195354396565,1.1655476047782587,-0.7655007283196363,1.0696636864235172,1
13,1.0561267455822139,2.088962291822101,-0.47935338098985886,1.0777804222528122,1
14,2.670505702166208,2.506282501132068,0.544483129687158,1.4448513852613862,1
15,4.994203843204067,2.3302128637182986,1.476518321235084,1.7624531244952037,1
16,3.712926272375036,1.380782575387148,1.705817648040328,1.9630440236539262,1
17,3.2870475091096374,0.6863051264940458,1.7307023882119512,2.012141390017094,1
18,1.188179928626159,-0.021497332416170467,1.4543447385305206,1.9141890729972644,0
19,2.033648701847038,0.6983602804364474,0.8729844439635813,1.8374227760851718,0
20,0.993371573141666,1.689855088494768,0.5711165267431686,1.5093196181211803,0
21,1.221210150445479,0.8901986479124275,0.7937625352881184,1.1875807423699938,1
22,-1.0902369745863623,0.5471981542702282,0.2216019014948447,0.8131672352955654,0
23,1.379882147518548,0.9690372031943371,0.4024479857399444,0.8506788360292387,0
24,2.277519888381043,1.8262122569294355,0.7429127621837972,0.8047771895809308,0
25,1.3442625037400935,2.5972478952335813,1.3049802051277646,0.7011535432860906,1
26,6.035609867391107,3.9143915204128312,2.0753851800562515,0.7561541244928858,1
27,5.708098636172662,3.609670067392186,2.7372276185674616,1.1648720675468727,1
28,5.324671468162233,3.4263320286725025,2.416482334876311,1.3270487567817453,1
29,4.227769600267196,3.8036703791758697,2.996305346292159,1.285390383005824,1
30,5.545950414850523,1.8425770176763618,2.82053598307506,1.3063975413521616,1
31,2.054877979364995,2.216780149328968,1.5393654422568774,1.2989882362017315,1
32,4.669395478852291,1.7054293829220786,1.9006333523334809,1.1979877132483545,1
33,1.1062797757469491,2.115812075912289,1.5389976336949072,1.0358849198621354,1
34,2.5388694015559157,1.4545891203012042,1.6445282826365901,0.8894904874328711,1
35,2.2517178518522645,1.0930478031781876,1.609113866472412,0.9368263661223021,1
36,3.07224254279605,0.27028481400561943,1.7767798316245413,1.0619664612579929,1
37,0.6366395532175442,1.1775776750389897,0.4604809866121945,1.1511344043200409,0
38,0.7802863216668716,1.4460737939400723,0.593223211428529,1.0629117547595552,1
39,2.2890303625274853,1.6060242574865748,0.9560309703666918,0.9246183064313779,1
40,2.5098259029957557,0.505347563687421,0.6423729119803671,0.5627334055240523,1
41,0.1152690155737674,0.3760348266036809,0.8510525232007499,0.6257415605385036,0
42,3.129797135549615,1.2059972711753781,0.8920456803322645,0.616074290663267,0
43,2.2251094983552018,2.131399141354566,1.4593421675664175,0.5878975863047414,1
44,4.26525766821574,2.3237093060357017,1.3926733053532137,0.5908295537128371,1
45,3.9300806615713757,1.253496938270953,1.2563547290232164,0.69853875160871,1
46,3.2307815843910053,1.6224563170669983,0.969407353895388,0.697304985662905,1
47,1.7443759087325486,2.0303937761931774,1.049916383922646,0.6171022411835284,1
48,3.166257763634077,1.0062067717034338,1.7458344672932053,0.6465764506664674,1
49,2.162646210478825,0.6620564220539426,1.5287239801602046,0.6616663114803142,1
50,0.15564751931118892,0.8970074981933671,0.7007702920409703,0.6964000184951491,0
51,0.5071349727635266,1.5410493254171613,1.1963227983723832,0.6558433957897358,0
52,2.0519115508935233,1.2018387157072195,1.1765534036938323,0.55989087664228,1
53,1.5803726879319382,-0.2592913583214984,0.7918822621078072,0.5601080882247877,1
54,0.7906862116699425,-0.3854579575594951,0.16680089733001932,0.7295676575714888,0
55,0.6765194689275453,0.45572917802633506,0.046952840868478576,0.7787844164226457,0
56,-0.7594208428498055,0.17369540503242153,0.10760509900004378,0.7858630293804661,0
57,0.10953701472134506,-0.17435768652470313,-0.3060482464083433,0.7665104152350497,0
58,-1.194910528834516,-0.5735217368942653,0.3141375201844017,0.6615497122138461,0
59,-1.0641210990501238,-0.6931632675740991,-0.08483480097409155,0.7166987345870754,0
60,-0.09876450366489045,-0.6618229231995651,-0.5225587388109426,0.7775005819699279,0
61,1.2529566413920334,-0.20176266338194,-0.47946936850967664,0.7825674487612252,0
62,-0.20153775920151593,-1.013313671190245,-0.1702389636447255,0.5860970927353834,0
63,-0.4108227017904429,-1.6712588305680431,-0.8074267957998154,0.433067584821119,1
64,-2.3295597083303377,-2.3007281448646175,-1.5094956179972312,0.6030610644447929,1
65,-2.730610032822421,-1.3224622472370222,-2.200727021153315,0.8322265247320281,1
