t,Y,X,C
0,0.0,0.0,0.0
1,1.8307979565939445,-0.639362376909193,-0.47739197855012133
2,-0.02089391725355897,1.088229700562801,0.38290443252411654
3,1.346151341312643,-0.4158235467827337,-1.157551885077309
4,-1.455294337644659,-0.48726466328407664,0.9713572986119997
5,-0.9700154824766491,1.0940747559713397,0.3918828619650496
6,-0.24061222061579035,-0.14923261019697043,0.7694785774541227
7,0.3463947261848641,0.6426380431249715,1.238238932143089
8,-0.851016237877107,0.9166400255253764,0.9876937271981616
9,-0.4260400454287191,1.3265440199880074,0.7724266582498399
10,1.0486485195868278,0.7439659914422259,-0.8781286944590099
11,1.5078747804576045,0.20995367060105619,-0.7088584633506638
12,1.7846319701431557,-0.6321305921956464,-0.9674759455429696
13,0.37875668395636797,-1.2550610183230688,-0.5785059324928122
14,-0.2858430880358179,-0.05867930248200359,-3.046912689287846
15,1.502266407400957,-0.4895168698359602,-3.385373680677258
16,2.235183130512821,-2.0020723149597464,-2.3240168360579814
17,1.2719617512733388,-1.58266123447138,-1.135346722185395
18,-1.6069223541896345,1.1112319397184525,-0.882296854816716
19,0.8577834894688012,0.6576218479768299,-1.6308771639518644
20,1.9071471511530251,0.03316064029016963,-1.5713599504715228
21,0.39397883964295627,-1.231745169066027,-1.3718233216315938
22,0.1139394784335378,-0.6294769551955268,-3.880802640882182
23,0.5516742765192941,-1.1817281385011216,-3.1151829716295585
24,0.2885380398811916,-2.5051930007217513,-2.6308828088771814
25,0.9398272998403456,-2.6460886487615465,-2.24967108525107
26,-1.3163130680630903,-1.8882062310397207,-1.0313889585252205
27,-0.5004569867473728,-0.3061357975904604,-1.7498042022991394
28,-0.9165229125430043,-0.7813153408258431,-0.6045153868524908
29,-0.4878869078842515,-1.5831287950378992,-0.04389243192124909
30,-0.9257526975107802,-0.4023814318700893,0.41224944480674997
31,-0.13748832481548945,-0.6932560513982212,0.5011812311987992
32,-2.5007128673716896,2.122409713456466,1.3508845125991005
33,2.5593413164606345,2.1999054959984656,2.8149912346740393
34,0.3781124083194951,3.477733538848563,1.4913590551135447
35,1.5792547753176351,2.7914312824309686,0.0826759987953879
36,2.8594890463644824,-1.6287613849413423,0.3664276053930808
37,0.07170103520414195,0.14766555183114843,2.3123834712474123
38,-1.5166643724214293,1.9907200176021687,1.42603886527763
39,1.1577591880644633,1.2508005567565508,0.6331287168073987
40,1.8860418508927643,-0.044027964709300926,-0.25996748795078695
41,0.9692342242445945,-0.25308002752619835,-1.230140463621741
42,0.6804794691349014,-0.8152059125960999,-1.833253011761587
43,2.5371471059307766,-1.2050151772998818,1.7628876938574791
44,-1.2438562369670572,1.1265006550932672,0.3481099509477723
45,1.0887160829573914,-0.954184396497666,-0.9853586092172605
46,-1.2470043284515822,-1.2794791118815843,-0.8420584879818135
47,-1.8642074621687632,0.17368460639268868,0.23415547274043436
48,-2.3224308298732335,2.040035746470788,-0.9475037407158063
49,1.9967203836473286,1.1159925666200274,-1.3009348786537998
50,1.559785319244596,0.18845947250144252,-0.8537655012938772
51,1.1744580184562512,-1.3919063529855213,0.30777579537354016
52,-0.022211939789119284,0.12112310456350939,-1.056461156421301
53,0.15205483842966616,0.2514869989985005,-0.43832640579180393
54,1.9142600155521072,-0.7431191592217212,1.5450558248359365
55,-0.08128428252176179,-0.9976289466563376,-0.04081066882810902
56,0.6188475630591603,-0.3569927405599032,-1.2040079307718727
57,0.6684273412718819,-0.7434398755201943,-0.3877830765142611
58,-0.15860461169801607,0.46451342942872964,0.4910418250057085
59,1.5916373302134823,0.4174109023663699,-0.08230069297365838
60,1.0147239970403497,-0.6010873823266158,-0.04781456607044689
61,-0.12494137836089494,-0.5925634374315913,0.5360410822026117
62,-0.5188427612960403,0.1761987726656778,1.107342796463189
63,-0.19501219085328453,0.8422529573786721,0.7169205270292
64,0.2414057305873601,-0.5190220662880985,1.2404576457566916
65,-0.46203504110048965,1.0823322906725312,-1.0609977818364498
