t,Y,X,W,U
0,0.0,0.0,0.0,0.0
1,-0.8908206276765602,-0.16948230150785423,-1.3880323239897174,0.6089452185438772
2,0.3439891768449608,-0.11722849428788773,-1.5001079465211205,0.3515964713577163
3,2.3014911404095004,-0.2707344609624982,-0.8067277803873147,0.6463688390723707
4,0.8869866786845386,-0.8496307114755905,-0.2790752284947542,-0.06755768724032807
5,0.023921402170191786,-2.0144246488741584,-0.24401040907753976,-0.7687795995604857
6,-1.580821455933537,-1.7131125737081248,0.9393585585742832,-0.6266600706464216
7,-2.207997989797077,1.2167071216816843,-0.04402652769365345,-0.7252243234484913
8,-0.5922756902127797,-0.20044504185434092,1.1579059491463797,-0.5361418880906452
9,0.3701345032612443,0.8937842707194036,0.06559381089270544,-0.166265713969184
10,0.9139984816514268,0.14404305528830486,0.42131005456240594,0.025077336165655745
11,0.265177351052304,-0.32667014223236773,1.1482351282338605,-0.15892479432986772
12,-0.7824169228284246,1.5251544577971001,0.5447036807657722,-0.5915116388815558
13,1.1341112239959426,1.6186650115737014,2.5192526899329755,-0.9996230414993105
14,-0.3921626645699241,3.594346272861766,1.3654764064079807,-0.681732465633832
15,3.5280079284951293,1.0006645587796925,1.1717671760018273,0.31377020043482606
16,2.0939344786795826,0.7889761795564656,1.037743652693228,0.2480670630319903
17,0.5419689473987839,2.542802389626175,0.26211057764222184,-0.3976878333859034
18,2.96702672683828,1.3007856828310354,-0.2070038720901353,-0.4053704180073386
19,3.428451377912248,0.38458607638132714,-0.8897876780677297,0.07267026084114186
20,1.7415302766005505,-1.8467345481196167,1.2877717643658688,0.15463143409499425
21,-2.289341574920793,-0.7762963895720636,0.4398220911158592,-0.5022616332778675
22,-0.5739764159743426,0.2686008619718615,-0.31429826600214916,-0.39615702659274254
23,0.3897903327526177,0.011636533756620687,0.16915948531771216,-0.044333245356932505
24,-1.3588038615799582,2.0790400605716477,0.4188900892435561,0.3836063240284627
25,1.3355058394436736,1.4142605098042684,0.8647207077021644,-0.6933303512265396
26,0.04653442743191982,1.1943993764355414,2.1768006433671356,-0.7610421575256385
27,1.7449360538331664,0.7895227949564143,1.5989021341059626,-0.3558076414136267
28,0.15087052999870765,4.222044305587693,0.09155203810947776,0.6812915278313051
29,3.5831222892811208,1.5577328277262747,0.4226798041339709,1.1324664249295062
30,2.013281715551169,2.4319944336261985,-0.051847718638926454,0.3554613776090496
31,2.519653728189528,0.23106295628776174,-0.8341609771245538,0.7684747960161018
32,0.2510059282208148,1.1113508777627874,-1.7707895566555099,0.3964824283133876
33,0.08698981228473668,-1.503813013620468,-0.47827831543714516,0.25495789266846125
34,-1.0759433549192816,-2.30067872368568,0.8581670567066242,0.03805357161324249
35,-1.155542534319539,-2.63133412843767,1.5444891865094372,0.18488441602698574
36,-2.071616747577919,1.5206386499283593,1.6385011386151023,0.9951762079125643
37,-0.3813224571895306,3.32112393604279,0.9070890798835055,0.3060925478134781
38,1.9648110049048424,3.4900589857932656,-0.30764243689377513,0.6743984234121094
39,2.5922162442962673,4.305729520455161,-0.7334163533248198,0.5780411306291403
40,3.851687970368973,2.8754185316940735,0.8095583674089304,0.8693584078261396
41,2.500300150317455,3.2160728398092004,1.0167604230030054,1.1206949916920754
42,3.5738685045597327,1.1281294774396082,-0.16837240207972815,0.8427841344486716
43,2.0670734511997075,1.105115247785928,1.880602989887982,1.0113219925013364
44,3.0149166512596572,2.4113685128295903,1.3519897918354298,1.423220939869707
45,1.4761770425475491,1.8121619186447941,1.759632716575686,0.5802168640015123
46,3.4066033460972136,3.1330407514242324,-0.2750349730263548,1.1150303198642555
47,4.569083229204198,2.4994910166694564,-1.1446842079333723,1.0608774498985043
48,3.2336383482777156,1.3767996976468075,0.09046712081902974,1.6186561430338968
49,2.7817471255005914,-0.18150634988467274,-0.7073222430740053,0.2623294460572507
50,0.07487384474338404,-0.6433886669705371,-1.3943104568291653,0.1919662881115028
51,-1.3901482092833584,-3.1702395355832316,-2.141262372221269,-0.08824218640041834
52,-2.346558711704316,-4.339328693462983,-2.0445174330682065,-0.40111503760885714
53,-3.5282793219228745,-5.61807853927643,-0.6676725165766058,-1.285519114554269
54,-4.666990376409931,-3.238537037019876,0.059135054109813345,-1.1532592342207155
55,-3.1786491783804713,0.06319492191354814,0.2384020425799388,-1.0596645272105991
56,-2.8893939466722527,-1.2745791947841942,-0.34462492472101613,-1.4168557901664982
57,-2.7158120131846406,-2.1833154141332436,-1.4324012742473307,-1.5927795762231287
58,-3.692152020516904,-3.461512746194329,0.11112585795212893,-0.8886642181297754
59,-4.166626049254524,-2.110653088674008,-0.3444101080967474,-0.7927503385575588
60,-2.461180838788196,-0.2860048989331079,-0.0555745205204253,-0.12295579919720767
61,-0.6331305442643851,0.5236034714642555,0.4193275943821406,0.9753405690258459
62,3.0982427876995895,4.012310613179374,-1.1255419429991582,0.7830398648899091
63,4.112130233989826,2.1767932405297303,-1.5372255686910057,0.6098765278726811
64,2.1513958010356675,-0.2703053332418743,-0.6016067527450271,-0.3108667046419449
65,-1.84161070140513,-0.8779527556890163,-1.1508483548607542,-1.266504194606458
66,-1.739009626388734,-2.1025234719457857,-1.2199861395614022,-1.1511130330133095
