t,Y,X,W,U
0,0.0,0.0,0.0,0.0
1,-0.694190951947146,-0.7335365032917248,0.5186886357254469,-0.5199920531202478
2,-0.2483942510562387,0.8954485519174857,0.8158325217109542,-0.04076804459296962
3,0.6498055985283884,-0.048562883721807504,0.6680943686266296,0.4376679225212312
4,-0.804749821829153,-0.8485117018561195,0.6989530709402331,-0.6253832563099332
5,-1.8896791607812653,-0.22854314766725992,0.6260476395992686,-1.1513963584791056
6,-1.5931318540159005,0.3914958429434141,0.6084078218593648,-0.8571968851996419
7,-1.2616404311343348,0.39068364410845924,0.5875190061078632,-0.8438788043315046
8,2.0293818930381766,-1.695306581995783,0.7828668807172646,-0.6835036222173482
9,-0.8726571022281253,-0.6016163095378411,0.7484877086461836,-0.9733248615606687
10,0.15551185655577648,-1.4368044769884558,0.8291804317177485,-0.33896090181712074
11,-1.4166473321953763,-0.4478079530277311,0.8209678381069145,0.11772724626077757
12,-0.7318728524288438,-1.6094792681761567,0.775219191286482,0.12719714578923008
13,-1.7204127115332732,-0.1588039905103945,0.7670342901489714,0.6653783201154005
14,-2.8005307396957955,-0.6561837013970668,0.7631940379521457,0.7660573272183432
15,-2.32416416363175,-1.5557666118591384,0.8046837477782106,0.18319963033305547
16,-3.232114102485064,0.035217359445138374,0.7555045005025219,0.3309350963076938
17,-2.957431736184361,0.19484523438881718,0.7238464483239464,-0.2146932233683444
18,-1.5434654286792187,-0.4363130126108003,0.6557925424929956,0.26747057195896073
19,0.7864488856478438,1.2897263933378766,0.9029818688385787,0.18901350207404216
20,1.0391739327163694,0.22184466106517692,0.8585650565025577,0.05877961988660345
21,1.5363133810929965,0.054997681615716755,0.864448531306821,-0.2934410762926879
22,0.9073507535716223,0.40936763097731876,0.7418345869447339,0.3765178083028648
23,1.3401661203567632,-0.34779726695758695,0.7470177596845686,0.2239495056078908
24,-0.8903235807416296,0.2867363679425636,0.7252619191503882,-0.03500430659524098
25,0.46497360739601634,-0.45130522934953493,0.5122457720704787,-0.20407022052030757
26,0.5469546615530461,-0.6064214119828482,0.5625583666649348,0.10289841636042829
27,-0.7857350422029248,1.1389441633930315,0.6584570637014682,0.2650407652703818
28,1.3670138437564234,-0.34559429541162745,0.6499602106107605,0.4183989180142996
29,0.8177263749041309,-2.4205385878606895,0.9336784030331085,0.5501296359153811
30,-1.476013353984725,0.8539459538318103,0.9858018655508817,1.5109275091675356
31,-0.4179951357289844,3.2779612792654245,1.4670365553367033,1.0055344991417208
32,1.2461680303527713,1.3982032446166626,1.5167335561005102,0.548306234777608
33,1.3271848687029388,-1.2282088312024098,1.5812999032442898,0.031758623698147526
34,-0.13394069521327795,-0.8245694087232689,1.6125171821487132,0.3333966102462658
35,-1.0640311817838748,-0.4491466238350661,1.6124384114040848,0.8312034345574585
36,-0.25742792418781085,-0.2321004472942313,1.5990360114494497,0.6079890188185293
37,0.3831063288243851,-1.2095443725968962,1.604699259321402,0.06631297657355945
38,-0.2955451710223582,-0.1329681117980024,1.60275540384427,-0.35919022658677224
39,1.4148710927165884,0.46940658317996475,1.38260932164529,0.03794421264293274
40,2.0493326412537636,-1.139107591514504,1.4197853172906363,0.40198245571606733
41,-1.1515349790757634,0.3075918655552713,0.8542545149756536,0.5931630987254514
42,1.7253037697459654,2.249013602324331,1.0601796089039786,0.14177562533601396
43,1.480194235741378,1.3653174821398766,1.10224813616251,0.22950116180217106
44,2.393411430705457,0.4179167292050625,1.0632525988359087,0.24194383401210098
45,0.9603703688653988,0.1578249598672661,1.0414214810370526,0.3028993655741873
46,0.16161571979657646,0.8975794113322277,1.0475408161961224,0.6780338814334448
47,-0.8853781760694193,-1.0856144359808753,1.0277402045947865,0.654224879534097
48,-0.7634355765515547,-0.11956550946416789,1.0270478893522945,0.862836685163225
49,-1.5061426540908271,-0.23302903933238633,1.042040221249815,0.7240588828750257
50,0.7924730997499415,1.948452534983356,1.0316181854621407,0.7238068056450127
51,3.3970798745516975,1.0684604009173042,1.0364773441641433,0.8946895574352803
52,0.6252967606639187,2.198269932384289,1.0279588005127538,-0.012826263979608954
53,1.8977803995761224,-0.05563471739856407,1.0180307982874803,-0.17009661936233783
54,-0.533285193326253,0.4480627213126298,1.0177412709019498,-0.371263622636268
55,-0.6680777927754735,0.35849667777833816,1.0117128334948777,-0.6164498222306853
56,0.6395344263959573,-0.8790182039949803,1.095000672692639,-0.6307309833978901
57,-0.4287897718011529,-0.18924722669088395,0.9952107152259994,0.24288586889888586
58,1.425974283796157,1.0463131646679047,0.9887537546669556,-0.23860686272751291
59,0.6526830681693356,0.28734098418147064,0.9548420415354112,0.29325368711373007
