t,Y,X,W
0,0.0,0.0,0.0
1,0.22841297644385877,0.3379795328921542,0.23898761961030404
2,-0.663269252434847,1.0195824206167694,0.5193523167753088
3,1.7907806674199438,1.7306514807724807,0.7669566417700749
4,1.2690674647220026,1.6376395300265352,0.768774838174129
5,0.44889720940389655,1.3000716699780557,0.7027120775045766
6,1.7170810049720027,0.4011479840839121,0.6807917958547278
7,1.2368857609678336,0.7005699895917026,0.6349678815799802
8,3.255342360850629,1.834089368727936,0.6720265769659347
9,2.7684391086165117,2.533847742677799,0.7987583075514514
10,4.756698936831503,2.040380668034372,0.7301369523690332
11,1.8203886727530136,0.6088465979758709,0.6923179799939199
12,-0.017200311017974812,-0.021390701583549332,0.8192674011005102
13,1.4561098697962067,-0.14246901320748293,0.9127171387143018
14,-0.4304094114303463,0.9926433992710183,0.8922196478583646
15,-1.3953946453819888,2.1701107047817976,0.9617584628336708
16,0.09759476322897187,2.107657568191323,0.9729895956260158
17,1.1263988917880114,-1.114346534886464,1.229135120596932
18,-0.7838565891113523,-0.38351363368553437,1.281113369686191
19,-0.40666313545944377,-0.07526931382616298,1.1673114808845266
20,-1.0171158231126594,-0.41731139091256464,1.0908470294965282
21,-0.7975900582226583,0.9818667143294351,1.1060983485695348
22,-0.9594178855878943,-0.3498727322969673,1.1250416163377603
23,-0.7140329355828299,-1.5538122031257864,1.2758580627066753
24,-2.3136979790769603,-1.3806037152007404,1.3386193318078075
25,-2.754019737061326,1.043368982075354,1.172651202349442
26,-1.0449613476055883,1.4911599862613483,1.0529609297276459
27,-0.4197568211925955,1.1218477023142035,1.0688339064973325
28,-0.3323038691133308,0.8758177988146485,1.0864150474292202
29,0.7589595500215292,-0.10334945318074984,1.0871661329498208
30,-0.2544634646135025,-1.7433335043141733,1.237374695350861
31,-1.361069220053804,-1.1976725151828427,1.2446407364550627
32,-0.11733686175462577,-0.6285073904387549,1.251972280591127
33,0.5399944917341526,-2.1807945925437533,1.3395241716911974
34,-0.10932860352763152,-2.3909728937290113,1.4648287062789664
35,-3.421706044304579,-0.30531512248521153,1.3797274773757668
36,-1.3659274289645444,0.28028111344052564,1.229974127437319
37,-0.7091297409433632,-0.8724533808688333,1.0655611624387706
38,-0.5565875443837335,-0.19612732262365912,0.9191230007755471
39,-0.7054488629408927,-0.6453011946522564,0.8798528622957703
40,0.9119363717866634,-0.012129437265561871,0.8850251456110452
41,-0.8819357680998507,-1.496780718244827,0.9042446788845341
42,-1.571563930656446,-1.1250559499899342,0.9046804707071258
43,-1.6660765149663583,-1.3654280375457368,0.8073757768352943
44,-3.1295853556593327,-0.5955521432200261,0.587024026733843
45,-1.6479681652289635,0.7298043806747558,0.7260919440150282
46,-1.273381084978158,2.231581312358697,1.1221711860930321
47,-0.2961699444075261,0.5226427139082994,1.1345466799448551
48,1.0722309312878664,-1.1550041179439483,1.1744491713360397
49,1.0388322547398514,-0.7455431082689505,1.1782297662201948
50,-0.804239078318882,1.1157285359284825,1.2601069666230638
51,2.5986067326079203,-0.13289735481523735,1.17359474349819
52,0.677924442791782,1.0699442638388874,1.1557252459781748
53,-0.8163331015705666,0.021427089590838833,1.0274219695922457
54,1.1197234213168403,-0.8969420157912515,1.0606958544137977
55,0.27637598707899647,-1.0881447650510105,1.1279484596664346
56,0.002360270290796329,-0.3112279412944439,0.8432870647844496
57,-0.9166467272546737,0.07665599579012858,0.8144739777117178
58,-0.30465862246299236,0.6233478524654199,0.7771949594495869
59,-0.518710129613194,0.6502439549310296,0.7588855463847656
60,0.8885294572069223,1.2362695958223453,0.7773192861081688
61,1.546364921669194,0.36502414602799904,0.7749169990179268
62,0.3339930129847005,0.9204867454502423,0.7569644795689174
63,-0.4895022359206592,1.3389950566373146,0.8403001343937451
64,1.0786212028748787,0.935785174119462,0.7469839884026338
65,1.4658236331203698,-0.38345205550722433,0.6024105555081121
66,0.2724729782134691,-1.111678479684127,0.761125792154829
67,-1.7427365722470585,-0.33562168537899223,0.794923988780194
68,-1.8770273214320228,-0.42659148569802163,0.834035734021448
69,-2.1242124046527855,-2.8789198103350735,1.2966464801653497
70,-1.8169623215399144,-2.844522885361115,1.4814421925886945
71,-1.7695443356156575,-1.9944966339690366,1.5258523665430206
72,-0.9949906493839507,-1.8364611773761206,1.4522326253962805
73,-1.0258024844456093,-0.2802061827005442,1.2434624634530898
74,-0.7895428801726572,-0.8270846580707008,1.0263214135185748
75,-0.20940746825995682,-1.3742814686195317,0.9754399915495633
76,-1.9983780953360628,1.1625263247277111,1.268794807781547
77,-1.6235538047615714,-0.4102134366039166,1.2635951482020822
78,-0.47009266102478364,-0.2306716550116492,1.2778584098515124
79,0.5480234190795829,-0.6695524200608455,1.1282320253486753
80,-0.006410516885739959,-0.47442302031914696,0.9091470864174107
81,0.8508005745669708,-0.5741294978102407,0.7859042970368405
82,1.0997566905404639,0.002001857596523049,0.656240948633477
83,0.02572150978170812,0.3264222653770391,0.6922670652133217
84,-0.06480975552647134,1.125712464094053,0.7967786806438484
85,0.3649549873884045,-0.2912525436502752,0.6695316436596659
86,-1.1522188912267226,0.6037730339278998,0.5785571079349774
87,-0.7996825127058604,-2.461684952368059,0.9568634124901282
88,-1.0049629864251146,-0.24339453570866354,0.9568220692660381
