t,Y,X,Z,vol_X,regime
0,0.0,0.0,0.0,0.0,0
1,0.452984712874276,-0.5742473310712016,0.12942250056449014,0.0,0
2,-1.0406484273406293,-0.2825292765259839,0.10652497547311762,0.40605418187872305,0
3,1.0737399198585516,0.49593141353576653,0.28160113063860925,0.28713591807259176,0
4,0.030800099352077448,0.22625979842898516,0.5576235264912027,0.45569669838207516,0
5,-0.7540761401092583,0.3586957000814164,0.4912844910155024,0.41925577125124197,0
6,0.8842898191988011,0.635190610046394,0.27260369808359924,0.4066979107766019,0
7,0.7843886919958278,0.9273396779613327,0.4758551860829954,0.4346202425916348,0
8,3.101583555158519,0.03334461313938997,1.0425228514282259,0.49277672015631135,0
9,0.9719701056139761,0.35092378052662976,0.989357729387492,0.46528032539453523,0
10,2.749069804989783,0.23362604977259774,0.8436598919320752,0.4411837142764042,0
11,-0.1788603858362195,-0.2240779570003577,0.40020116230081126,0.4345463109874086,0
12,-0.5943563132515323,-0.5880094847541416,0.04987790806623983,0.37107421185915745,0
13,1.4655419574885582,-0.5556242243397027,-0.20985008072008265,0.43000861981274735,0
14,-0.49044834711722984,-0.9969661429684586,0.06865612116012676,0.486650594181841,0
15,-1.827971735876171,-1.6263895252937441,0.2646629184409925,0.6024498060959876,0
16,-3.0035392798840856,-1.0932376442828877,-0.11272507760711353,0.7787591670100804,1
17,-1.7291496544736042,-0.24397260074653793,-1.0999886074700613,0.7692156472593371,1
18,-0.21097529709950544,-0.33310480773422757,-0.5493372592317285,0.6288021667341008,0
19,-0.11431217621565379,0.2444205268804675,-0.36934785642103235,0.6064216063156188,0
20,-0.6234349982113646,-0.08731007709869124,-0.17991712919852118,0.5903901011922167,0
21,0.0006616926537359388,-0.6858491339214019,0.2937786021194211,0.5524774725515375,0
22,-1.1629356431889952,-1.4709410229981799,-0.26198822017610973,0.5413557296964473,0
23,-1.8403949552466794,-1.6303054384663493,-1.001958787300282,0.6077305907784588,1
24,-3.4035886966013105,-0.08012492461168486,-1.294748974110775,0.6737638007258271,1
25,-1.2731453011817249,-0.23956373299007155,-0.11747611923196044,0.7045080650581346,0
26,-0.7498522070061219,-1.5406450172663204,0.2514941178845428,0.6351159207551511,0
27,-3.0179119783565977,-1.0795826720036872,-0.2854013415284078,0.6900778049314614,1
28,-2.1905175046241228,-1.0752145972220926,-0.3888702200196945,0.6918592189282453,1
29,-0.939594054874597,-1.1237248812378515,-0.6925760900854068,0.6890831123929166,1
30,-1.5599008150071072,-1.2656679464868827,-1.1989918033603866,0.596045091183227,1
31,-1.5283605118282133,-1.5023835403098045,-1.082102327366269,0.5300626595997804,1
32,-0.8165975334094906,-1.3223149136919394,-1.0370457084241493,0.5358721507870277,1
33,-0.26783685111854916,-2.1919777501081796,-1.4346616377707386,0.526444123541379,1
34,-1.2504789537697216,-2.47964543651914,-1.7945165022315832,0.613705918652633,1
35,-4.874158262025995,-2.016831018175776,-1.455419528542515,0.6213860391929995,1
36,-3.171757707595444,-0.7983053388394574,-1.3056354078910735,0.5007562375051694,1
37,-0.8668764744400876,-0.1981285478166946,-1.2173589490955705,0.5558986573392835,0
38,-0.1479120142767965,1.2559696131834934,-0.652396008725114,0.6828196727654393,0
39,1.0575889942797856,1.9579000733730614,-0.07160577318208577,1.0847119266273133,1
40,4.605682819964424,-0.3560186039576947,0.8573517247077643,1.4676607014437502,1
41,-1.0505995734297295,0.32374551982181843,-0.17115251271460474,1.4676478053863093,0
42,-0.34334681139993034,1.228946826102091,-0.12130392022000533,1.4792904511103682,0
43,1.130071248304555,1.0908133143487493,0.13809776279657304,1.555568185509167,1
44,0.10262184151330755,-0.9856506890035144,0.5734307369934561,1.4619380139886582,1
45,-0.690036403185762,-1.0927938699975521,0.2506654866180154,1.2397358497378475,0
46,-2.614938222577228,-1.6041763185635531,0.3250121694283782,1.0850524374682329,1
47,-3.661899535921279,-0.754494950673591,-0.6122857288136723,1.1952815688948326,1
48,0.32545417934470877,0.5448683348231099,-1.0488293510924536,1.2264522414446544,0
49,1.6622620693288455,0.9983233543092185,-0.39867040185999947,1.1717924470239516,0
50,0.1078449588511825,-0.25084506251883365,0.659731236789761,1.0272319244400185,0
51,1.9411390943171571,0.554717025801913,-0.0026404858858176117,1.0244062192354435,0
52,0.5381723116723203,0.3943870996772373,0.541229640829817,1.0363071976191043,0
53,-1.592546419106207,1.1061501760589973,0.21354592353026222,0.9542804380744379,0
54,2.903502091316846,0.5192962265774725,0.2418934824635537,0.9564355345333123,1
55,0.912954073458133,0.5172545584583902,0.1000276301004813,0.9209009822190436,0
56,0.9662589639587209,0.3080200878334734,0.3006332254587587,0.8375150201291245,0
57,-0.446041524895834,0.04965123045657058,0.33288098849342485,0.5471242596067573,0
58,-0.3355156721555753,1.0389407984894747,0.28636782644208386,0.39851788538382593,0
59,0.3640469120544463,1.3838178883335883,0.5606117907213978,0.4370219200945906,1
60,2.3618929732101317,1.2711630683534851,1.0092964091215155,0.49650483199001083,1
61,2.5949440301138593,-0.12135731960793139,0.9222255332764281,0.4507739755596593,1
62,0.03766178991116165,-0.6499998813377916,0.6543930265167045,0.5223852567941252,0
63,-1.252762127203034,-0.4629844333913606,0.34763416035664674,0.6637217633400051,0
64,0.10880389927211831,0.07659747325352567,0.05701792389983808,0.7000929158641319,0
65,1.0501382099192627,-1.1709421780186948,-0.1269021133584628,0.7046658695185543,0
66,-1.3396607907863451,-0.17150047167766158,-0.7879994653356355,0.8458566415404684,1
67,-0.8196063263160248,-1.0576266770847957,-0.3282696411773077,0.8508843114450593,0
68,-2.3343608776752713,-1.7953051305013552,-0.5534751917723171,0.9300474491183599,1
69,-3.9299415747252424,-0.37666008019618913,-1.7503950507941786,1.0111860313100245,1
