t,Y,X,W,U
0,0.0,0.0,0.0,0.0
1,-1.2918199630905112,0.2733879791764068,-1.8965794382974497,0.05115256982014089
2,0.2604775106354124,-2.5221606822512013,-0.9914651036252656,0.2042984447381565
3,-1.6270875504730977,-0.955164839403988,-0.06827456287922484,0.7316699531117572
4,-1.46932279490581,-2.275692439329701,0.8056682268694335,0.9974579303733903
5,-1.3690421960121433,-0.6409775867964471,-0.08182992164392949,1.0874445995211315
6,-0.3107866649354194,1.8422260837853623,-1.5990576858424603,0.6803703877565401
7,2.0188205609796657,-1.6228735952698263,-0.11054117265517027,0.03485953478530024
8,-0.3975134928555951,-2.4987976581696763,-0.5007801803978955,0.21597207592487422
9,-2.6980666637921615,-2.5052245993160307,1.568105941801674,-0.08320209403452636
10,-2.232166298196213,0.5516886863300207,-0.20022133131404263,0.34705575752191625
11,0.9422772328562725,0.22322459711351367,1.8856128973985973,0.38327183004292065
12,0.7355026549308216,2.6492177690308343,-0.04378662614539808,-0.06602971179722755
13,1.3251233636326918,1.4321780330627407,1.9362845720411113,0.081038861982798
14,2.420008977028321,1.432545531138122,1.4109647488302075,0.41942132698846957
15,0.8672964661739447,2.947325433241995,1.8636137438027016,0.4242971197314581
16,1.9112508935433075,2.4638144052601083,1.7662504171116469,-0.05184685318837312
17,0.3305565618664903,3.392405702145819,2.2288555364105553,0.08968701728585313
18,2.4901817856265214,4.981621339166788,1.7549353490253083,0.250250466189337
19,4.394884797532958,4.6428667111218385,1.9911931722890088,0.6123440609396908
20,4.142110795773156,5.5113577897268655,0.15088589381801687,0.8508924600813548
21,4.6362080789703155,1.8310094212450594,0.10302551004066769,0.22658521158124761
22,1.379525711993907,0.6369825064302169,-1.0825601207018865,-0.06761750883648135
23,1.1680335348700788,-0.2166794811142997,-0.6099943077896746,0.24876255690748136
24,-0.7997460716099807,-1.8636616218282294,-0.036004300344455065,-0.6498292555161447
25,-1.1118931091052064,0.3781967556501167,-0.015665099620825695,-0.13124899892173242
26,0.10201781704384358,1.307218091946838,1.1767176312277692,-0.5247241433048848
27,0.6429748944062929,1.9515886219583074,1.6538578373807318,-0.6306671365861245
28,1.775044125967067,3.0371638399703027,1.7345195032735452,0.2171362578556787
29,2.709729059278057,2.9114375357078943,2.116636423150444,0.14146756237109698
30,2.3264420904523675,2.18855047811794,2.869788902360117,-0.03776552264360493
31,0.5546726652319494,2.911335670771537,1.048881405676659,0.11049413347371771
32,3.606807046246735,2.1501562726163352,0.37240118609973166,0.04142285653431284
33,4.164459262878955,1.6061126078460575,0.38776652865953953,-0.2798162252697288
34,2.1231602760188157,1.0454854077975324,-0.6270778966574557,-0.09892420753090685
35,0.8180617329008368,0.68471764450452,-0.7750023596085527,0.9892755509403091
36,1.3388667939028152,-1.0984699599148986,-1.9166665290248737,1.2512358086206286
37,-1.2877692615955119,-2.3573061807686644,-2.266312809766993,1.219941513706117
38,-0.9641957095680745,-2.399580168194567,0.07919462514158981,1.104595314040127
39,0.14756360931849266,0.2838633902520654,-0.13346713495070203,1.2825707861216162
40,1.2187470581110336,-1.0567067745063403,-1.9220121895519173,1.3381006947888758
41,0.2672223017229406,-1.4503003171999307,-0.848202555291508,0.6421127572658041
42,-2.468008209377468,-0.3624720547004988,-0.8431073035674421,0.7672191936634487
43,-0.795375945622015,-0.6282288062791823,-2.402932970492186,0.6398943156756258
44,-1.240623848902878,-1.647740799246124,-2.176897702515857,1.369843793562124
45,0.5734961661464988,-2.5609632865809044,-1.570370948312865,0.9903370184247177
46,-1.1796637897081659,-2.050037436104075,-0.6913851851585098,1.418150513615756
47,-1.713070547566509,-1.6762467990319079,-0.9897696509762722,0.556677990307147
48,-0.7407034964547642,-2.8181938972202794,0.5556991290558337,0.6017987297088322
49,-1.0448656303596706,0.4935121173355075,0.1233171900437729,0.12571859788587264
50,0.6353970423824374,0.6557675039528187,2.4438933261245284,-0.33811452496158517
51,-0.0029676723792384507,1.910396217315434,2.470663566007109,0.12216974242505685
52,1.5704214342407004,4.206252558830535,3.011191706306386,-0.3938356063675301
53,3.668313087002792,4.230455178049773,3.1483333040435504,-0.38412329426066877
54,3.2087930199645,5.163267145251243,0.7087204504106208,-0.6582906285070866
55,4.853508818953018,1.5266588323026182,1.7515464806594057,-0.32867206903484625
56,1.371268380360697,1.648038054218278,3.7511118968569996,-0.12412831979558123
57,1.558653400625964,4.625822185964176,4.055015490354114,-1.1816931996730413
58,4.454999381610119,6.914905370884109,2.8500415987634105,-0.5947107263026185
59,5.91575191089607,7.439190267045941,0.7301066659141243,-0.7804626792554735
60,5.8053592803979,5.9181325470456585,1.6338601496616068,0.3795319845549825
61,6.144693707103127,6.354282338484101,0.5709012697393556,0.7457467188005473
62,7.014869854014957,3.3950660467488714,0.667045946528719,1.0749231259828191
63,4.433180530597005,0.8740474274100374,1.374144017541663,-0.31633815383414754
64,0.9882104158478873,-0.5174904962211819,2.0461701450269283,0.6237858744160739
65,0.13055205667385317,1.750480630222897,0.46834960237427714,0.5325702541553922
66,1.3540380977109292,1.0572765017611554,1.3056011671577916,-0.22411017016036888
67,4.021742466936899,3.181162685719494,1.368312042717457,-0.013171348113167086
68,4.078755483085089,2.765672283414681,0.6049675237619517,0.63881055275671
69,2.5737977259470783,3.501320339614792,0.10887958304927542,-0.26010848875653436
70,4.3488287085853585,0.5052721286861115,0.5139015188205481,0.3264888184368365
71,1.21338757709891,2.5510543420249747,2.0795281336714004,0.11409715936840609
72,2.1100258195002684,2.9339519906801015,0.9267850615631665,-0.17424332944280227
73,4.0351667386430865,3.5771846835306818,1.5261326181610255,-0.33435449346284507
74,4.42747096468781,3.905466823562917,0.1479055666322231,-0.6605488510568807
75,3.920890617887792,1.2135264385049227,-0.38123704260066327,-0.41877257877203156
76,1.0114790383346093,1.2567374832357934,-0.21068050698148733,-0.20142432629180168
77,-1.435687434535535,0.09716992311856504,-0.1956429802810949,0.3592498506145039
78,0.45137409185181915,1.1966179825589767,-0.20830075566858203,0.9829609589808856
79,0.44732769711380616,1.3353357030382966,-0.8336921590773294,0.6401104690373586
80,2.6208345537412994,0.8657447381520041,-1.0841194156477434,1.0490261420243507
81,2.4891044140823326,-0.37654537179143044,-1.0347735886389575,0.2818497018187329
82,-0.5977445069264271,-0.959929399505401,0.07165653895149482,0.5468987448044629
83,-1.9146746286844338,-0.253219939969727,0.425731825431497,-0.08846197562201441
