t,Y,X,Z,vol_X,regime
0,0.0,0.0,0.0,0.0,0
1,1.9307979565939446,-0.4401336569797856,-0.19180871307275787,0.0,0
2,-0.16761933606083637,0.2750613171423015,0.16934074218838902,0.31122149347884026,0
3,0.8575494639697578,-0.9749761418484405,-0.07394137103725107,0.3607585099952484,0
4,-2.1377106105840014,0.8270270657735694,-0.39681019582350163,0.5462072885573547,0
5,0.4562543087764034,0.3833982183910236,0.38791909905120586,0.6863548877086497,0
6,-0.45441709625482485,0.7737987369172704,0.1570563823496947,0.6403276224508396,0
7,1.2552046575129248,1.237979942687941,0.5019326045024796,0.6516495310393164,0
8,0.9693258667361528,1.0807896310995952,0.8147241912456109,0.7211459328300721,1
9,1.1505523752220843,0.9036956789374109,1.0366203044979825,0.7279086184423627,1
10,1.0116901953005206,-0.39700318659039324,0.8908980604677219,0.7081507215680671,0
11,0.474666790823717,-0.4279880841947531,0.3880523608833013,0.7437174827925137,0
12,1.0466503506007092,-0.7186809078348213,-0.1006410456469599,0.7422614611582506,0
13,-0.03714463074309152,-0.501602683275323,-0.5413223246915646,0.8186987324146051,0
14,0.2369029197421238,-2.247712659762663,-0.3065298228522989,0.7495582115937895,0
15,-2.62524380286447,-3.118393957785563,-0.8282943763440809,1.07618043224394,1
16,-3.3911038524317356,-2.5030166136274175,-1.8118251058076822,1.4466556869783815,1
17,-2.1969207599911007,-1.4902396011536292,-1.922849040022887,1.5344107810776784,1
18,-3.3595764912566937,-1.2315619832225138,-0.945469660792688,1.3937255092407004,1
19,-1.8636700718657224,-1.8207807986606046,-0.7622083212889554,1.1990569412124468,1
20,-2.025272620492008,-1.8027565648571657,-0.9629489946653597,0.9604947411457287,1
21,-3.2339642844467935,-1.627705646113292,-1.386521937564887,0.8902600710575292,1
22,-1.9405439105363809,-3.60767547161384,-1.2577104499746847,0.7922700519804871,1
23,-5.63194262219261,-3.4841037621477478,-1.9040946123097555,0.9101130419621903,1
24,-5.2227390311787225,-3.332456698278369,-2.6170692221698544,0.8532000166182655,1
25,-3.1942361809646784,-3.089229415848363,-2.8941705778945193,0.9135673925749179,1
26,-5.030278645053966,-1.8206575282251314,-2.7411304159798533,0.9110689510728949,1
27,-2.078201930595219,-2.3994042039645356,-1.896963722740516,0.9278083049889705,1
28,-4.880115002168784,-1.2272948629699512,-1.905109419144787,0.8795903316500612,1
29,-1.8875933760973678,-0.5556869879741642,-1.775551066175119,0.8802326147936725,1
30,-0.019016163393335284,0.00044763745467096827,-1.0830160744542912,1.0505496384317616,0
31,0.43101360118395493,0.21320986206314677,-0.7625614021732454,1.2751217925583949,0
32,-1.6760352712247883,0.9758727325961074,0.3429774546575598,1.4710288821429547,0
33,2.406204457446217,2.296865489987263,0.8686864534437886,1.5988383845640406,0
34,2.62641832162827,1.4142483632334382,1.8606190415706216,1.8202434818157798,1
35,1.6693185801946995,0.25323116094383513,1.8414791456979807,1.7303440221534545,1
36,0.8381333173214112,0.4588190828398536,0.272253686469888,1.4587844315917704,0
37,1.2829882098926537,2.064023864848532,0.46657135391778104,1.3298170211177502,0
38,2.3105995208075125,1.4845780807511115,1.3653353119644611,1.1130408365959812,1
39,2.8279951259716394,0.8282784693851399,1.3014495898921297,0.9378118871456016,1
40,1.55314485609324,0.01627893439029271,0.7802802971623531,0.79715941373064,0
